ID_REF	GSM63885	GSM63886	GSM63887	GSM63888	GSM63889	GSM63890	GSM63894	GSM63895	GSM63896	GSM63891	GSM63892	GSM63893
dgoT_b3691_st	48.1587	26.19	29.1959	48.5008	33.2437	25.8542	27.2892	58.4954	29.1615	37.4594	36.0569	31.7787
dgt_b0160_st	38.0876	28.8832	25.5377	41.9197	40.5502	43.7583	42.6174	32.818	45.278	35.2159	35.5946	60.0144
dicA_b1570_st	73.0036	83.5826	85.306	82.6006	96.263	86.8177	110.276	66.381	100.507	104.052	70.0008	114.767
dicB_b1575_st	24.209	26.2775	29.8369	30.6236	40.0314	32.2293	50.7658	21.7516	45.8432	47.8075	25.1532	37.3957
dicC_b1569_st	40.3669	53.6984	66.8095	53.0281	55.0473	44.2652	94.7294	55.6706	90.7555	64.0911	43.6876	84.6263
dicF_b1574_st	49.5149	38.795	24.6555	70.0586	46.4876	50.001	32.7454	51.3723	40.1905	43.1345	32.2227	29.7779
dinD_b3645_st	49.5773	80.6454	71.2833	62.5156	94.3286	88.2045	81.9932	54.4872	73.7456	77.5449	77.951	94.2158
dinF_b4044_st	53.8739	36.6609	33.8295	52.7766	51.3806	48.6257	32.8088	63.959	32.188	40.7444	36.3822	35.8951
dinG_b0799_st	81.1919	97.0195	110.916	69.3794	99.59	78.6511	122.396	82.6994	111.315	120.583	79.528	94.8467
dinI_b1061_st	96.3724	133.986	138.192	234.008	221.301	123.843	188.546	81.2879	203.079	205.1	116.222	181.356
dinJ_b0226_st	91.8146	60.0051	66.0738	60.2004	76.2027	127.692	99.4719	54.4185	112.575	105.875	73.6246	59.932
dinP_b0231_st	117.515	123.838	133.176	92.7437	98.861	129.706	167.115	129.388	166.373	116.898	120.175	151.918
div_b2321_st	33.2044	34.4451	41.2744	39.3573	50.0447	47.3158	56.9952	40.2351	47.825	56.0008	65.7615	49.8632
dksA_b0145_st	264.091	120.996	156.364	283.184	395.575	551.527	257.486	183.252	273.06	418.403	361.745	154.59
dld_b2133_st	41.7028	45.1362	47.9333	49.814	78.084	75.6645	69.1869	45.8363	61.2128	84.1674	56.4327	80.3868
dmsA_b0894_st	57.8213	55.5653	53.0663	57.5707	158.762	83.8886	91.5315	49.9464	93.8192	130.425	42.9272	49.9823
dmsB_b0895_st	60.4875	49.0785	44.8576	53.943	163.717	70.7322	126.199	47.5382	109.515	111.792	43.0545	49.1141
