ID_REF	GSM153907	GSM153909	GSM153911	GSM153913	GSM153915	GSM153908	GSM153910	GSM153912	GSM153914	GSM153916
3184_s_at	6	4.5	5.2	0.2	3	2.3	7	3.8	5.7	7.4
3185_s_at	15.4	23.5	19.5	13.3	10.6	17.3	26.6	20	11.6	12.2
3187_s_at	29.6	56.3	22.1	40.5	40.2	39.3	63.2	32.7	73.4	72.1
3188_at	441.8	690.1	478.4	502.1	489.4	507	828	430.3	506.6	516
3189_i_at	760.7	664.1	555.5	597.1	550.7	520.7	773.8	496.2	529.6	479.3
3190_f_at	218.8	271.5	217.7	218.3	218.8	180.6	329.1	150.8	206.3	210.4
3191_i_at	1.2	2.4	2.9	2	0.2	 	3.3	0.1	0.3	1.7
3192_f_at	2.4	0.1	1.8	2.7	2.6	0.8	0.2	0.4	1.9	1.2
3193_at	3.2	1.3	1.1	3.4	1.8	3	1.1	2.5	2.8	2.2
3195_f_at	252.8	249.9	286.5	297.3	283	258	275.1	217.4	387.6	376.8
3196_f_at	44.4	47.4	40.7	35.4	34.8	43.1	51.1	46.5	49.4	50.2
3199_f_at	662.7	846.5	879.7	553.3	579.9	789.4	887.9	726	1176.8	1273.8
3200_i_at	0.4	4.4	6.8	0.1	1.3	4	4	3.1	3	2.9
3201_r_at	0.2	1.5	0.2	0.7	0.3	1.6	0.3	0.5	0.3	1.2
3202_f_at	1.2	0.7	1.1	 	0.1	0.6	0.1	 	0.2	 
3203_f_at	1038.3	1242.4	1163.6	1110	1202.8	1221.3	1272.8	950.6	1479	1533.3
3204_at	24.1	40.4	10.2	2.4	12.1	9.1	27.5	6.9	14.4	10.7
3206_at	0.1	1.3	0.1	0.2	0.9	0.2	0.8	0.1	0.1	0.7
3207_i_at	6.3	10.5	2.7	6.9	5.8	2.2	11.3	1.6	3.7	7
3208_f_at	2.6	2.7	6.8	6	3	2.6	4.7	4.2	2	4
3209_f_at	1155	936.6	939.8	1092.7	1184.3	1309.2	803.4	756.9	956	1038.1
3212_f_at	32.4	26.6	36.9	33.7	34.1	42.1	27.6	24.6	48.2	49.8
3214_at	12.5	13.8	16.1	7.2	8.2	13.5	25.6	14.2	16.4	18.1
3215_f_at	7.7	5.1	2.8	6	5.3	6.8	7.3	5.1	9.4	5.4
3216_at	1.6	4.5	1.6	0.7	1	5	3.8	0.4	0.8	0.6
3218_at	0.1	1.6	0.5	2.4	1.9	5.1	2.3	2.2	2.6	2.2
3222_f_at	1264.9	1634	1418.1	1574.1	1603.3	1605.5	1573.1	1487.7	2060.9	1994
3223_f_at	959.8	1072.1	992.3	1122.5	1211.3	1117	1109.2	961	1312.7	1373.8
3225_f_at	452.3	748.9	481.8	757	750.5	548.2	801.9	543	985.6	983.5
3226_f_at	763.4	1109.8	991	1125.2	1225.6	1018	995.1	955.7	1294.5	1309.2
3228_at	14.3	10.5	7.5	13.4	14.8	12.8	15.1	6.8	12.6	7.8
3230_f_at	243.1	299.4	275.3	366.2	408	328.4	256.7	246.2	324.4	390.4
3232_f_at	64.8	70	74.9	87.8	89.3	71.9	80.5	75.2	70.7	80.9
3233_f_at	976.2	1398.9	1237.8	1554.2	1549.7	1106.5	1130.8	1218.1	1468.7	1470.8
3234_at	386.7	909.3	744	549.7	609.2	435.3	1051.6	943.2	588.7	680.6
3235_f_at	719.8	812.9	780.9	895.8	945.7	926.4	852.5	758.1	1093.2	1157.3
3236_f_at	563.1	842.8	573.3	826.3	800.8	661.2	852.1	692.9	1075.9	1090.2
3237_f_at	1401.5	1744.5	1555.1	1930.3	1949.7	1711.2	1761.5	1645.1	2205.3	2136
3239_f_at	857.4	1139.2	1087.7	1255.8	1311.9	1144.7	1084.7	1002	1328.6	1373.1
3240_f_at	411.8	513.9	478.4	560.3	610.2	508.9	474.9	495.3	631.9	641.7
3241_f_at	1037.9	1467	1319.5	1533.3	1674.2	1331.2	1309.1	1110.3	1331.9	1430
3243_at	12.5	12	17.5	3.7	15	11.8	12.5	16.4	19.3	19
3244_i_at	0.1	4.8	1.6	0.1	0.8	3.7	4.3	3.3	4.6	4.2
3245_f_at	8.1	8.6	5	8.7	8.6	11.7	10	8.5	12.4	14
3247_s_at	1.5	1.3	1	1.4	0.9	1.5	0.5	0.6	1.3	4.3
3248_s_at	7.5	7.4	8.3	2.4	6.3	5.5	8.8	7	7.2	4.6
3249_s_at	4.4	11.1	4.8	7.7	6.4	7.9	7.4	4.6	8.6	7.8
3250_s_at	1.5	1	0.6	0.9	4.9	1.3	11	2.9	3.1	7.7
3251_s_at	6.9	2.1	0.6	5.8	7.2	4.2	4.4	0.8	8.3	4.9
3252_s_at	6.4	4.7	5.2	5.4	2	6.5	7	3.7	10.9	7.6
3253_f_at	669.6	591.4	678.3	708.2	698.5	633.9	609.3	523.5	718	715
3255_at	3.2	5.1	4.8	8.5	6.4	8.6	6.8	7.6	9.6	7.1
3256_at	0.4	0.2	0.2	0.1	0.2	0.1	0.1	0.1	0.2	0.4
3257_f_at	269	274.4	285.7	253.1	276.2	252.5	294.4	255.1	398.6	452
3258_f_at	7.8	7.6	2.4	11.2	9.6	7.8	3.1	0.6	2.3	4.9
3259_at	29.6	25.5	27.4	19.8	22.2	17.8	31.2	15.5	18.3	21.8
3260_f_at	284.4	223.6	254.1	240.4	247.2	338.6	261.4	206.9	326.6	298.2
3262_at	2.4	0.5	0.4	1.4	1	0.1	0.1	0.5	1.8	1.5
3263_i_at	0.2	0.1	0.3	0.8	0.2	1	0.2	3.1	0.1	2
3264_f_at	9.4	10.4	9.5	10.6	13.3	11.2	12.7	8.9	11.4	14.9
3267_f_at	73.5	53.2	64.9	69.1	77.7	67.3	59.1	53.3	100.1	85.5
3268_f_at	1093.8	1153.2	1196.1	1291	1362.2	1152.1	1176.8	1002.6	1527.4	1552.2
3269_f_at	6.4	10.3	7.4	10	5.5	5.7	7.7	7.9	17.3	13
3270_f_at	489.5	618.6	710.9	514.6	576.1	697.6	727.8	729.9	1019.5	1124.3
3271_i_at	12.5	6.7	8.3	7.1	5	6.9	3.6	2.7	1	7
3272_f_at	278.2	259.5	294	179.7	199.7	307	335.1	223.3	347.2	520.8
3274_at	8.2	5.9	6.8	4.1	4.4	11.3	7.8	5.5	6.4	4
3276_i_at	2.1	3.8	1.2	 	2.1	0.1	2.1	0.1	0.1	0.9
3277_f_at	14	12.8	10.7	7.9	8.1	9.8	13.4	10.6	11.3	10.8
3279_f_at	584.8	953.9	724.2	650.6	676.6	789.6	1082	620.3	1170.8	1188.2
3283_f_at	1266.4	1548.6	1445.6	1631.2	1558.5	1428	1507.1	1300.3	2164.2	2128.5
3284_f_at	752	995.1	1026	747.1	795.2	1046.3	1024	1204.1	1430.4	1636.1
3285_f_at	425.2	565.6	594.9	381	457.2	635.8	620.5	602.9	861	936.3
3286_f_at	42.7	43.5	37.5	43.5	52.1	62.1	39.4	29.8	82.3	70.3
3287_s_at	8.3	7.9	4.4	0.3	5.7	6.9	10.4	4.7	8	7.4
3288_at	3.1	4.3	0.5	0.2	0.5	3.7	3	3.9	4.1	1.8
