ID_REF	GSM488119	GSM488121	GSM488123	GSM488125	GSM488127	GSM488129	GSM488111	GSM488113	GSM488115	GSM488117	GSM488131	GSM488120	GSM488122	GSM488124	GSM488126	GSM488128	GSM488130	GSM488112	GSM488114	GSM488116	GSM488118	GSM488132
218783_at	120.981	161.91	83.857	100.17	35.5185	35.1103	77.8709	40.7646	133.3	184.142	92.9725	94.2696	139.46	106.035	147.893	370.66	89.6189	97.3873	159.798	124.703	59.551	36.3694
218784_s_at	41.2537	66.7983	69.1394	57.8473	37.7062	107.136	8.33389	23.5552	32.3002	12.3953	87.1766	35.1641	73.5714	72.2747	10.4595	207.041	15.3367	13.6079	60.1413	55.2026	74.0039	47.2533
218785_s_at	27.8426	48.2175	60.3067	141.033	81.7405	57.5986	70.2027	34.2969	109.121	68.8253	129.908	149.931	136.65	163.817	44.8305	62.9272	117.406	84.9854	39.031	66.1039	78.3694	89.9688
218786_at	316.329	199.267	193.551	137.341	78.5267	121.397	115.027	195.057	177.719	78.1283	110.75	124.86	147.092	48.4845	8.07254	284.124	94.0176	213.422	54.8407	216.397	139.415	93.8135
218787_x_at	16.0826	25.1688	76.1962	6.73268	77.2196	22.9422	10.4945	38.7982	37.0441	73.1482	11.739	91.2482	10.3268	38.4485	55.678	101.893	5.84918	30.8644	33.7768	9.37102	70.7139	92.5409
218788_s_at	167.924	241.646	130.023	183.445	170.796	368.792	180.694	42.2663	263.957	146.333	150.765	233.021	174.792	182.382	33.4524	148.592	160.418	275.722	27.4817	179.788	192.578	134.439
218789_s_at	179.23	219.816	219.625	231.4	139.307	407.176	234.056	139.177	193.124	170.283	202.099	118.267	212.675	270.064	387.974	425.163	186.675	157.293	265.721	228.278	152.396	225.969
218790_s_at	11.8597	78.2746	25.5813	70.6816	23.2648	39.8538	42.1595	9.97582	7.54556	38.9364	10.572	17.829	14.076	9.98564	3.58619	113.028	14.9386	6.703	11.0082	20.5351	42.7181	29.3174
218791_s_at	340.747	420.73	266.602	490.879	445.267	163.308	449.335	201.076	597.259	360.887	414.382	410.351	341.825	322.779	483.989	261.938	511.58	312.061	259.699	282.518	396.097	293.562
218792_s_at	47.6627	105.07	21.9047	88.4912	162.525	99.4475	60.3881	99.6146	96.1975	42.136	20.6248	44.4345	26.8475	117.744	9.29097	86.0591	34.3233	46.0647	124.786	54.3041	41.9128	42.9247
218793_s_at	291.124	133.064	370.879	256.604	123.263	119.152	208.863	269.384	198.009	160.803	232.044	235.862	157.364	131.97	35.4551	26.3075	254.716	181.305	235.252	75.1394	222.409	524.413
218794_s_at	337.365	24.1751	161.872	264.033	613.67	451.441	415.549	322.508	267.307	173.515	209.972	498.236	201.053	361.035	280.379	397.912	271.465	354.273	593.12	280.755	242.25	179.597
218795_at	258.284	215.031	159.612	134.907	33.772	285.182	98.5558	122.717	168.255	251.036	129.312	203.671	116.233	231.89	13.1762	9.02009	129.201	178.657	104.1	146.099	263.237	184.99
218796_at	112.972	198.624	103.529	87.8802	89.0782	454.053	100.205	14.2649	46.1842	77.2309	145.938	54.5011	193.249	209.972	303.283	33.1393	149.048	67.9107	30.2262	82.5788	106.951	140.648
218797_s_at	390.462	86.588	258.107	80.3258	48.1609	115.508	306.449	480.11	145.308	352.645	299.549	353.905	318.657	173.187	28.1492	11.9886	248.913	198.355	242.792	199.813	312.301	173.946
218798_at	27.6	29.1111	114.127	57.0539	28.1186	285.934	39.8933	68.8588	35.0564	43.2675	122.564	17.9153	107.552	72.7828	66.4466	14.3909	108.671	103.814	47.9555	115.227	71.3085	38.3767
218799_at	113.797	81.2636	102.964	117.358	242.034	95.8424	84.7745	174.731	141.361	48.9572	47.8642	120.79	47.7638	64.3645	160.202	51.888	121.022	40.1695	112.887	104.34	63.0033	117.064
218800_at	70.0108	16.965	37.9436	47.2181	208.086	146.195	62.2051	22.9178	13.9134	4.41873	62.6421	6.39421	10.2355	57.1024	11.121	11.7194	5.45063	25.0049	3.45204	10.8414	11.7348	50.788
218801_at	44.8693	34.7334	282.502	185.576	151.509	371.967	301.998	204.152	165.675	298.83	114.078	71.3358	216.506	159.475	145.122	176.183	262.196	261.963	203.46	175.823	245.641	272.456
218802_at	210.006	27.1584	95.9398	191.44	447.838	256.394	70.48	85.3024	24.1001	186.642	179.363	20.8829	136.92	170.698	135.941	139.113	90.7034	111.501	127.693	229.461	190.312	146.48
218803_at	293.152	391.207	396.018	281.763	632.428	236.251	399.393	461.021	242.46	403.688	310.213	369.661	283.994	291.831	458.993	643.524	398.025	250.709	495.632	328.222	361.207	460.91
218804_at	97.6888	15.5503	15.5192	16.7899	267.631	9.10824	28.3535	33.6695	4.99113	8.89276	3.5186	157.83	3.64967	41.6239	15.0253	4.56584	48.8352	19.6274	5.58277	2.05336	22.6362	11.8147
218805_at	397.683	44.2705	472.309	207.825	415.154	281.473	449.364	1051.26	174.966	153.118	350.078	446.168	418.192	130.599	22.4247	106.25	213.889	333.942	1147.89	178.176	88.6097	323.549
218806_s_at	25.1138	11.4658	12.3495	30.9787	47.3768	31.9535	11.0489	16.8497	84.6627	14.1286	43.5978	56.9167	6.68684	23.1532	6.2514	77.701	23.9968	4.00845	93.8639	2.8019	29.2985	35.2173
218807_at	86.2383	268.262	71.3285	166.103	423.225	244.201	124.662	278.533	325.853	127.685	120.538	161.959	123.379	84.9092	114.387	48.9681	122.478	115.037	132.043	116.742	61.934	158.948
218808_at	268.63	815.208	143.108	166.452	409.112	404.586	77.1547	229.107	492.03	199.24	163.725	268.479	192.087	189.28	840.034	538.228	263.555	56.3609	145.275	233.271	156.682	101.526
218809_at	556.7	311.724	322.302	744.93	1404.98	357.574	460.006	375.365	609.042	489.011	510.969	277.976	539.255	723.463	779.07	512.616	424.064	340.006	636.034	375.147	353.2	431.137
218810_at	126.577	385.296	107.983	14.4903	38.3658	15.7007	181.371	95.3344	46.9201	84.0823	84.4973	30.1729	128.463	84.1106	140.206	173.57	46.0041	114.065	181.023	33.071	90.3404	85.0831
218811_at	92.5955	25.0663	26.4536	86.0248	164.846	204.351	21.2515	245.9	99.8189	9.40722	21.956	20.4063	23.5097	18.3342	71.6666	9.03185	54.3991	63.2352	161.181	46.5569	6.07781	7.53993
218812_s_at	194.787	252.087	82.9959	96.9573	79.2956	15.8854	92.1275	338.181	120.481	201.257	182.257	94.7822	182.714	42.6133	70.0356	62.6057	139.471	165.534	209.308	136.606	96.6688	161.821
218813_s_at	69.4979	49.6002	232.196	46.4633	34.5582	30.9486	168.954	11.0753	90.8363	202.274	89.1783	23.1107	166.133	49.0803	124.154	156.589	156.606	164.163	6.47186	131.416	115.348	269.008
218814_s_at	86.3841	37.2445	60.5084	86.7264	281.005	124.388	120.142	50.4841	20.7065	89.9718	46.5169	202.014	22.1202	99.3424	121.717	54.7357	43.3482	42.1751	52.2296	47.9112	28.691	15.8875
218815_s_at	161.694	49.8744	29.0246	24.0903	87.5903	347.037	172.983	18.93	57.1016	137.354	31.6327	14.3443	115.689	57.0294	327.423	60.8985	33.8935	76.6068	60.6001	41.1035	4.77619	23.3498
218816_at	140.768	17.7002	314.195	386.548	429.625	255.329	398.519	57.8748	273.743	189.671	184.138	213.662	176.513	461.73	364.553	262.145	300.559	260.064	162.322	234.346	268.284	185.246
218817_at	131.245	396.676	105.648	153.793	158.779	472.173	76.3715	87.3192	161.772	89.4945	66.3801	320.276	83.6638	159.728	288.093	137.01	87.3716	75.7858	80.3621	80.4245	70.0154	33.455
218818_at	80.8029	38.2796	41.9486	12.2004	42.3817	191.796	60.1734	281.619	38.6446	20.1772	76.0471	62.8012	20.4614	106.343	7.30324	9.31637	12.7349	73.3085	200.408	22.0204	61.0394	29.0509
218819_at	146.284	123.337	208.24	416.012	224.697	319.51	158.69	103.359	255.942	131.698	130.189	282.032	77.7866	336.043	382.638	29.0839	69.0575	139.612	72.6932	76.7675	225.112	191.839
218820_at	1678.63	1018.69	1531.49	4982.44	3788.02	851.797	3072.71	1506.99	4021.93	3182.02	1742.92	1088.35	1602.14	3188.93	2463.95	2818.25	2779.18	2498.76	2236.58	2491.77	2438.49	1482.66
218821_at	621.454	67.4514	147.99	198.186	366.708	42.6502	217.074	163.521	222.111	176.011	133.472	76.5073	130.088	209.363	30.7118	79.0491	131.561	177.216	324.714	265.253	201.871	286.422
218822_s_at	142.11	96.0365	35.5161	22.9084	89.4652	18.6276	77.3747	56.5776	24.4023	63.1682	15.9189	131.458	31.5219	21.7025	71.1564	12.7877	16.3209	83.5032	39.2861	71.2037	171.274	114.423
218823_s_at	197.264	429.711	224.736	420.937	408.55	387.767	166.191	234.059	327.09	239.246	317.008	482.017	272.515	381.985	589.104	277.725	237.36	175.751	227.521	150.467	279.247	296.542
218824_at	768.799	590.642	443.717	617.138	188.975	258.447	635.729	170.324	695.704	693.459	721.022	166.28	706.051	384.738	698.549	425.404	808.928	969.607	390.412	620.578	318.158	1030.59
218825_at	328.427	110.107	452.346	157.144	253.964	24.9779	379.76	1404.65	241.302	353.896	368.417	54.1172	422.533	252.45	104.711	358.854	173.512	319.279	1927.78	365.234	208.755	314.477
218826_at	35.2881	34.1903	142.192	168.02	374.431	139.333	71.4814	95.5494	175.206	94.9065	184.143	242.921	164.573	151.432	312.529	170.43	101.795	43.4042	183.962	81.0277	86.9693	117.145
218827_s_at	98.4688	29.5017	196.802	191.863	198.543	13.9701	72.4955	11.8836	132.348	114.644	108.567	143.72	33.2749	87.508	14.3453	171.365	92.7801	53.4509	5.43521	193.965	149.151	160.786
218828_at	556.868	114.299	128.45	59.4079	423.86	464.456	177.669	161.651	62.0562	94.133	132.507	118.98	135.11	67.8787	316.711	304.433	155.717	123.437	166.707	195.608	232.432	111.636
218829_s_at	216.784	287.047	521.442	453.348	385.663	63.8042	460.276	239.5	380.041	318.019	364.702	306.088	350.497	335.316	98.8745	614.885	358.124	400.546	191.82	471.1	295.13	351.504
218830_at	508.226	487.413	368.692	582.189	225.248	358.849	260.376	345.422	480.31	346.096	473.541	291.157	403.909	453.629	589.38	236.148	434.353	349.827	367.935	355.902	413.915	351.05
218831_s_at	253.084	83.4879	289.685	159.625	238.731	29.7071	239.94	482.325	14.8743	353.905	273.146	191.096	293.151	233.618	93.0132	112.581	218.732	197.101	427.954	266.19	337.822	199.079
218832_x_at	5.57465	15.0538	5.58197	7.41881	28.1801	13.4602	13.8461	9.44549	15.4097	4.50447	7.27067	27.731	6.50484	6.76992	6.70076	13.0093	3.05765	4.76109	18.0185	4.40166	3.01418	3.31989
218833_at	27.7769	38.0606	104.857	121.301	82.5824	36.0778	65.8184	204.356	84.9067	103.682	133.398	140.921	99.4724	196.048	99.0756	115.191	60.1095	109.387	178.167	69.3817	69.5094	97.8292
218834_s_at	1291.78	110.131	413.621	527.109	157.653	143.976	377.682	1130.03	426.989	738.602	539.864	566.402	646.379	520.345	32.248	656.031	357.59	353.217	1039.06	721.22	637.658	371.697
218835_at	7.16106	141.761	7.89444	21.2778	89.5187	11.7156	17.4046	18.3944	5.93832	14.2294	9.6088	27.6721	9.71529	7.97485	36.5338	21.5749	5.33372	3.54364	17.4353	10.8416	15.4113	5.66958
218836_at	358.601	462.629	406.811	152.692	136.716	154.612	165.488	321.054	246.024	120.276	267.794	248.275	258.04	270.44	417.225	537.558	387.033	343.117	276.904	278.543	269.494	227.437
218837_s_at	338.269	529.828	339.816	335.983	765.498	344.513	333.057	264.535	294.47	246.752	303.001	581.322	316.166	411.262	64.1131	48.5818	199.957	235.459	207.771	315.377	300.599	234.71
218838_s_at	163.446	213.617	142.688	132.038	263.858	183.711	163.127	170.384	180.181	143.683	160.909	277.173	161.174	245.09	181.232	260.295	131.93	122.157	200.463	166.416	153.388	160.226
218839_at	611.696	26.5783	392.287	419.552	34.311	33.8992	302.349	191.558	447.707	555.734	381.573	410.81	323.559	206.41	34.3815	342.448	369.555	254.232	207.098	328.746	653.179	405.946
218840_s_at	210.808	92.1687	93.7594	46.6138	69.4562	23.9667	202.474	21.1432	16.4791	72.8891	59.9095	26.706	135.395	17.4108	234.018	149.195	138.357	81.4789	49.0322	238.76	213.091	144.724
218841_at	105.861	232.136	333.376	192.992	253.771	460.583	261.084	302.159	145.195	267.572	366.154	120.703	421.859	188.737	63.5834	194.081	120.088	259.107	223.448	339.547	269.581	365.88
218842_at	54.9604	270.285	79.0344	103.577	29.7551	189.373	74.7663	125.586	65.8978	34.3216	83.1601	183.058	115.519	102.588	96.5058	14.8603	105.635	30.2746	149.096	86.3118	75.8825	118.396
218843_at	481.85	57.4827	406.751	57.7592	113.371	169.643	73.5524	315.453	146.083	142.04	358.38	66.055	446.461	42.3614	219.524	35.653	24.9973	682.435	86.8421	279.992	359.254	417.693
218844_at	193.17	235.591	114.901	103.261	92.6656	53.7274	94.4784	460.821	166.349	208.677	145.247	86.2301	181.47	36.5288	18.0044	78.9283	145.668	149.211	393.011	172.645	189.718	156.204
218845_at	681.218	493.626	772.932	839.77	771.377	577.383	1122.79	822.991	836.401	724.035	614.347	849.782	646.809	684.399	690.052	690.476	732.327	953.828	1049.5	1231.2	1082.24	916.608
218846_at	263.652	388.411	282.55	606.575	523.504	469.778	189.108	224.736	339.006	240.026	355.728	338.351	236.858	469.368	551.178	321.971	193.384	157.361	108.169	192.935	279.993	360.279
218847_at	185.449	369.426	174.904	263.547	687.476	1000.79	253.205	16.1869	401.884	290.092	165.83	759.708	131.276	413.895	381.339	500.63	137.928	113.418	144.795	115.133	218.695	112.258
218848_at	15.0059	42.4427	147.804	75.9661	79.5847	314.97	89.0158	39.6634	31.2277	8.16804	109.603	29.4199	107.839	14.9693	95.9604	20.8048	71.0271	20.6655	167.166	104.48	46.9626	95.4518
218849_s_at	177.763	21.717	81.9958	99.9592	352.448	72.8125	101.825	233.214	111.699	67.1604	87.2232	344.838	92.4447	83.4342	297.785	29.5084	86.8383	189.33	452.31	76.5849	106.828	65.647
218850_s_at	10.4709	26.1819	44.528	32.0785	45.0581	150.124	79.9167	68.9681	31.7934	29.0867	24.4783	144.772	5.38697	10.6978	7.66447	15.5786	9.30049	10.9941	7.73476	42.871	22.6121	29.0849
218851_s_at	37.0666	16.5895	73.2908	73.482	160.712	12.5263	75.6343	86.5139	9.13073	53.7197	106.514	33.5994	69.7092	174.929	90.1865	246.925	46.0404	71.3269	29.8825	21.37	60.417	52.817
218852_at	255.573	329.377	442.498	592.529	549.225	180.864	326.256	160.642	374.702	191.27	352.436	287.529	366.236	446.611	941.492	318.071	296.258	311.03	335.204	237.982	330.027	340.892
218853_s_at	295.989	355.346	253.571	181.993	296.303	390.893	204.095	237.252	232.17	184.035	292.858	193.904	253.124	203.165	57.823	188.473	162.769	231.703	139.449	144.837	157.893	193.354
218854_at	246.777	100.556	226.359	451.868	421.058	65.6499	134.226	285.108	306.735	125.529	178.07	339.563	125.661	292.106	426.667	119.935	195.519	140.098	91.2934	106.291	152.379	208.761
218855_at	129.962	83.6638	114.172	73.6075	16.467	210.593	28.1884	141.86	8.64188	103.978	116.484	231.425	144.54	195.433	205.956	83.2214	40.2053	84.4524	115.848	185.497	100.665	87.1797
218856_at	650.316	414.362	910.383	820.673	714.821	603.828	2073.66	491.217	1447.04	929.026	436.913	545.999	504.562	1180.93	1129.57	1568.62	2602.59	1602.3	823.962	1977.68	1107.78	766.437
218857_s_at	499.271	524.837	987.311	814.723	415.94	735.828	792.933	974.711	550.206	810.557	884.823	286.879	991.442	493.606	396.219	561.744	484.138	685.865	1103.07	772.623	707.167	1003.76
218858_at	198.084	594.128	412.476	468.838	285.06	399.882	385.895	114.245	348.612	378.783	320.87	345.111	332.626	486.489	335.68	191.26	571.183	505.35	197.168	364.791	382.297	305.391
218859_s_at	107.142	247.415	396.103	1073.1	786.837	786.086	540.389	532.314	625.779	716.195	443.501	240.302	384.636	782.614	994.65	441.257	812.269	518.987	365.617	618.007	899.763	487.097
218860_at	62.7464	23.8183	55.9914	17.2641	51.269	50.0785	37.963	31.2449	18.9144	118.845	11.2826	53.4964	15.7046	17.3553	92.7533	20.5714	9.82126	27.7172	18.9716	39.8069	13.9023	38.2607
218861_at	165.116	34.3691	19.003	22.7677	49.0657	17.3396	23.8597	30.1992	20.4591	21.7505	21.344	11.8365	68.0288	16.7808	32.6511	188.344	22.2154	101.192	54.5814	43.9965	13.724	47.4318
218862_at	369.903	325.386	285.057	94.2227	673.127	232.745	317.269	326.263	365.999	254.409	175.793	81.2341	221.203	264.525	410.02	284.802	222.33	398.061	226.374	293.234	505.605	333.448
218863_s_at	74.4959	38.104	9.49726	9.71047	56.3165	33.795	19.5417	35.6071	23.8866	15.7764	15.4601	65.1779	12.631	29.2331	17.1848	15.5396	62.6902	5.5674	27.7426	16.6605	8.77144	9.48533
218864_at	121.481	23.962	35.1685	23.7832	23.7033	35.5261	32.0539	33.2769	10.8273	15.5042	19.6017	20.5633	24.7941	25.0815	432.18	193.525	25.5964	10.8385	65.3297	22.6443	52.3679	15.8306
218865_at	23.0564	284.838	80.833	7.88	91.7809	32.1389	46.6933	13.46	21.4794	61.8265	56.0369	151.577	101.776	15.5844	24.8847	24.2192	97.9416	20.3461	20.3707	12.0146	56.2164	91.0794
218866_s_at	131.575	59.2842	176.589	164.411	450.579	210.141	153.157	188.593	102.669	89.1551	175.652	58.4012	148.883	102.381	6.08995	352.728	148.91	162.314	128.311	184.573	115.604	147.179
218867_s_at	105.675	85.2787	91.7996	100.595	363.529	382.788	184.611	86.2992	221.45	118.154	135.287	636.618	100.132	109.629	17.0983	155.248	125.478	173.207	183.889	54.1432	81.4189	132.973
218868_at	290.199	132.298	106.143	277.045	619.179	140.739	131.798	24.8559	291.745	133.493	123.688	233.609	128.04	298.585	329.521	97.9525	238.434	177.152	158.644	208.251	116.437	188.485
218869_at	206.568	258.147	172.809	162.003	216.692	235.717	110.659	199.72	146.49	160.287	99.5514	158.499	113.634	242.406	231.51	10.6092	162.732	131.377	109.435	158.375	103.778	55.1995
218870_at	22.0803	29.7881	56.9351	55.3859	202.976	18.7132	60.8374	143.692	8.2096	6.35712	119.268	112.802	32.2413	75.0456	59.3783	237.656	5.66553	13.8806	50.0018	44.4823	34.8556	32.631
218871_x_at	271.47	339.153	295.077	629.228	564.942	198.874	153.764	159.357	617.859	209.072	471.096	693.309	316.359	410.184	411.29	470.645	320.602	202.396	134.675	349.275	521.003	527.513
218872_at	212.562	673.257	140.011	127.35	352.592	228.857	160.669	315.954	284.629	112.813	236.687	51.7433	192.328	221.757	232.332	19.3586	172.211	177.14	349.513	176.029	132.646	131.287
218873_at	423.715	338.856	143.275	157.939	335.11	134.625	212.294	314.288	170.324	284.708	174.017	342.322	109.661	121.639	104.013	286.397	236.974	248.267	232.527	191.133	199.794	237.154
218874_s_at	197.429	464.22	387.741	186.778	335.444	434.929	496.146	220.512	361.546	223.947	293.669	25.0888	303.743	232.978	156.516	298.63	385.046	403.342	453.916	496.835	291.929	335.933
218875_s_at	7.30399	179.883	41.8093	64.5792	21.9918	136.156	6.26233	1.45367	15.7103	8.08128	19.2755	114.219	9.81326	3.92147	5.19513	56.5946	41.9497	33.9206	13.3435	4.93142	7.57388	30.4509
218876_at	1294.49	671.36	708.487	248.674	80.3016	383.945	812.782	330.549	204.712	461.782	591.75	151.441	665.21	19.5393	57.7143	351.391	776.428	767.552	292.253	792.058	505.881	1098.09
218877_s_at	164.468	327.652	274.903	515.731	264.517	149.094	270.156	168.125	324.929	191.942	187.958	354.972	174.272	258.158	250.895	112.62	352.91	200.91	121.46	343.058	330.713	690.876
218878_s_at	250.71	152.07	363.347	229.65	133.498	298.182	228.127	189.11	162.348	422.025	441.704	504.825	363.724	356.916	281.665	314.254	225.684	163.065	320.898	169.875	219.434	215.904
218879_s_at	90.5625	276.701	82.6778	90.4381	202.384	353.819	52.3077	77.9933	125.592	80.1532	37.8779	180.363	84.3108	85.8963	259.264	38.0548	106.055	86.7765	159.913	30.2183	58.241	105.063
218880_at	91.4327	48.6292	107.255	49.0221	86.4483	134.842	69.8237	385.143	59.9401	43.0599	63.2006	140.324	27.8087	86.6703	157.88	93.3163	65.3986	55.3187	428.212	22.8831	53.3611	37.8088
218881_s_at	20.0708	24.251	53.0997	15.5123	181.71	32.3315	123.014	88.3552	44.7333	3.86544	8.40223	259.849	52.6519	27.8967	10.9381	9.23322	9.71758	10.6145	129.528	20.3044	6.2099	5.0257
218882_s_at	238.573	359.574	349.598	468.17	1293.85	343.217	263.595	206.906	408.577	262.753	263.478	547.18	235.939	476.529	491.887	365.516	208.987	324.856	145.966	282.012	257.053	356.918
218883_s_at	50.6948	100.29	87.2836	160.626	288.338	268.277	88.4869	81.2846	135.22	60.0035	62.5408	7.67199	63.6925	133.618	251.213	48.2789	15.3056	96.9712	26.5042	142.576	50.6494	94.9092
218884_s_at	18.4449	181.969	73.7278	84.9459	314.587	65.9355	38.1939	6.84385	85.4367	73.9193	44.5438	62.2197	19.991	130.301	255.935	23.8652	47.5627	54.8026	86.1929	35.1123	33.833	39.049
218885_s_at	35.7709	147.11	82.2683	82.3168	217.983	165.45	18.8133	9.61114	11.5019	93.2208	46.9603	16.4409	53.9809	67.968	212.81	222.882	78.7414	26.8882	83.6021	64.8149	52.7997	159.124
218886_at	29.5503	630.714	104.792	260.259	278.536	258.694	87.6452	118.778	371.035	239.73	202.345	17.4475	193.075	164.506	169.86	436.731	155.126	125.196	188.524	184.006	170.363	106.758
218887_at	238.057	167.625	261.536	229.008	406.908	304.192	464.263	105.122	255.082	274.347	262.387	369.453	315.538	275.991	23.6952	295.489	239.952	719.883	75.4869	305.4	150.222	254.432
218888_s_at	92.8665	313.206	142.663	214.621	399.547	63.2876	99.8995	84.6695	173.284	74.3774	288.548	469.982	259.814	176.288	244.297	67.2542	101.912	203.188	184.571	91.9238	71.1969	195.382
218889_at	315.382	487.335	440.295	385.451	634.777	240.004	357.696	503.128	440.531	294.486	220.12	467.635	192.693	392.495	312.49	376.285	382.51	274.831	531.402	315.909	332.87	450.216
218890_x_at	5.12464	144.683	66.4372	109.579	16.9361	19.5145	84.9671	18.8521	144.766	5.24449	20.6301	81.7477	101.509	103.969	25.5062	155.669	65.7299	122.633	16.1041	151.596	63.5894	113.941
