ID_REF	GSM94555	GSM94587	GSM94589	GSM94590	GSM94403	GSM94538	GSM94539	GSM94540	GSM94591	GSM94592	GSM94593	GSM94594	GSM94595	GSM94596
6020_r_at	6.791814071	7.314696526	6.773468928	6.578938713	7.328226119	7.354910512	6.659639187	6.017921908	5.652486495	5.416164165	6.827819025	5.416164165	6.832890014	5.61176256
6021_f_at	7.255500733	7.044394119	7.183883459	7.6574971	8.796688594	8.879276912	7.981281854	7.468420402	7.070389328	7.668884984	8.394462695	9.153298683	8.781687562	9.153805336
6022_at	10.49125185	10.89368074	10.12179251	10.23541594	10.86882255	10.54119344	10.27484403	9.824958741	10.05473997	10.13903967	9.761385014	10.33639498	10.11256983	9.643675842
6023_at	9.678071905	9.736740155	10.45244718	10.06191117	9.687725597	9.644216818	10.09050944	9.439623138	9.955359305	9.961304984	10.42668408	9.994494871	9.95011843	9.794415866
6024_at	9.578938713	9.962606859	9.830673649	9.620769668	9.667998536	9.947344717	9.981567282	8.722466024	9.137247341	9.55516428	9.502831804	9.189824559	9.024031502	9.152538369
6025_at	11.0322524	11.33449677	11.65136568	10.93177169	10.85065568	11.1303775	11.55367729	9.864031341	10.6967937	11.535567	11.39585541	11.09625395	11.1329495	10.9333956
6026_at	10.01666902	9.966937979	10.05351867	9.900414008	10.00337736	9.909443109	10.25432003	9.438168074	10.43910364	10.0824152	10.14440333	9.64385619	9.707186551	9.775445674
6027_at	6.454504938	6.772149591	6.663913842	7.36719631	7.45779126	7.175923742	7.263034406	7.374170076	7.016808288	6.740118043	7.008988783	7.248876343	7.6387979	7.226893814
6028_at	9.186857067	9.121274482	9.108263075	9.160375687	9.505811554	9.219652565	9.218926437	8.905387005	8.942807706	9.397460726	9.193771743	9.006466343	8.630813152	8.757556689
6029_at	10.43212427	10.57127862	10.25750571	10.05947966	10.16829604	10.17592374	9.754720514	9.724002168	10.03080505	9.891935558	9.981995318	9.333602628	8.902676587	8.871597266
6030_at	12.31461157	12.56595887	11.72336231	12.06834164	12.40330501	12.35256765	11.98424043	11.38973888	12.36637686	12.52096237	11.7944971	11.72216714	11.63603546	11.39333682
