ID_REF	GSM153907	GSM153909	GSM153911	GSM153913	GSM153915	GSM153908	GSM153910	GSM153912	GSM153914	GSM153916
10000_at	2.887525271	2.10433666	1.722466024	3.121015401	1.5360529	2.459431619	2.321928095	1.722466024	2.232660757	1.584962501
10001_at	7.691394579	7.740118043	7.493455201	7.571373436	7.656067274	7.593204354	7.778734244	7.527477006	7.582706527	7.632268215
10002_i_at	10.08852326	10.28771238	10.52952816	10.43691971	10.4342112	10.13159977	10.30161051	10.42238019	10.48381578	10.61111704
10003_f_at	11.89284635	11.67511904	11.87789759	11.91979443	11.91431038	11.76404222	11.65521764	11.77552798	11.84392105	11.73072486
10004_at	1.137503524	2.070389328	0.378511623	-0.736965594	1.263034406	1.807354922	2.40599236	0.584962501	-1.321928095	0
10005_at	8.087993146	7.557655155	7.71630504	7.804131021	7.816983623	7.865423978	7.476543706	7.578183968	7.70528679	7.775445674
10006_at	6.646738698	6.261154673	6.496654083	6.556122818	7.101187815	6.318316841	6.240314329	6.44625623	6.499845887	6.917670434
10007_at	9.671894842	8.48058827	9.338067798	9.334496768	9.319897877	9.57497189	8.403438163	9.452858965	9.182394353	9.212861117
10008_at	1.432959407	0.485426827	1.201633861	0.584962501	1.321928095	1.137503524	0.584962501	1.263034406	0.485426827	0.925999419
10009_at	6.224966365	5.99095486	6.314696526	7.203592714	6.62058641	5.963474124	6.173926932	6.40599236	6.841721581	6.399171094
10010_at	10.09420967	9.806227376	9.811856314	9.336729697	9.330916878	9.937226674	10.14542272	9.619853147	9.404077136	9.516684949
10011_at	3.247927513	2.722466024	2.485426827	2.232660757	3.153805336	3.070389328	2.963474124	2.944858446	1.765534746	2.10433666
10012_at	5.672425342	5.004501392	5.416164165	5.017921908	5.044394119	4.958842675	5.61176256	4.911691582	5.189824559	5.523561956
10013_at	4.817623258	4.504620392	4.705977902	4.842978832	4.666756592	4.705977902	4.716990894	4.596935142	4.548436625	4.977279923
10014_at	8.346513733	7.787249608	8.188836073	7.958262697	7.953614461	8.321026129	8.0061858	8.089053172	7.563005553	7.692092375
10015_at	10.38186736	10.54032181	10.53527538	10.37438746	10.40822358	10.32845054	10.5533413	10.43379406	10.39628367	10.40269234
10016_at	8.778405724	8.77280941	8.593951284	8.489045125	8.385431037	8.785942819	8.880195729	8.556506055	8.368506462	8.449148645
10017_at	1.963474124	3.087462841	0.584962501	0	2.432959407	0.847996907	3.247927513	1.137503524	-0.152003093	0
10018_at	11.92135748	11.84207529	12.07591363	11.96816277	11.85167097	11.78496195	11.81830256	11.91071767	11.79356267	11.65356166
10019_at	10.74852832	10.31842983	10.4809921	9.976277704	9.930441673	10.59049349	10.40599236	10.38521531	9.975418104	9.994919089
10020_at	7.616916363	7.427103287	7.394033895	7.314696526	7.430452552	7.491051376	7.403438163	7.419538892	7.322829498	7.432124273
10021_at	5.523561956	5.426264755	5.300123725	5.153805336	4.968090752	5.236492618	5.575917361	5.201633861	5.346956889	5.177917792
10022_at	-1	-1.321928095	-1.321928095	-1.736965594	-2.321928095	-1.736965594	-1.736965594	-2.321928095	-1.736965594	-2.321928095
10023_at	0.378511623	0.678071905	0.485426827	0.137503524	1.722466024	0	-0.152003093	-0.514573173	-0.736965594	-0.321928095
10024_at	7.348728154	7.838573653	7.479780264	7.125155131	7.200653436	7.338067798	7.558420713	7.333602628	7.032321287	7.081083929
10025_at	4.727920455	4.916476644	4.887525271	4.981852653	5.070389328	5.173926932	4.925999419	4.781359714	5.197708158	5.274261661
10026_at	1.137503524	-0.152003093	0.584962501	0.678071905	0.485426827	0.925999419	3.10433666	0	0.263034406	0.263034406
10027_at	4.255500733	4	3.981852653	3.797012978	3.277984747	4.137503524	4.439623138	3.596935142	3.247927513	3.596935142
10028_at	6.199672345	6.307428525	5.963474124	6.263034406	6.091699834	6.121015401	6.381975479	6.116863758	6.057450272	6.153805336
10029_at	6.738767837	6.589463893	6.630813152	5.94016675	6.259272487	6.714245518	6.123086751	6.638073837	6.399171094	6.506208389
10030_at	4.906890596	4.672425342	4.392317423	4.54225805	4.504620392	4.510961919	4.655351829	4.925999419	4.590961241	4.590961241
10031_at	8.514516816	8.458201525	8.439623138	8.713214653	8.723148957	8.047669251	8.13442632	8.231221181	8.40045254	8.338513555
10032_at	7.317412614	7.283551423	7.080018029	6.851749041	6.744161096	7.047669251	7.275193334	6.891176125	6.501439145	6.601399391
10033_at	5.50779464	5.649615459	5.285402219	5.274261661	5.48864354	5.350497247	5.469234794	5.053111336	5.325530332	5.141596278
10034_at	8.884170519	8.775116404	8.568336182	8.812819074	8.923327485	8.677719642	8.852061279	8.456149035	8.969242604	9.080284578
10035_at	8.136991112	7.885696373	8.087993146	7.893604905	8.012903833	7.927777962	7.775445674	7.914086097	7.656782364	7.753551055
10036_at	6.017921908	5.902073579	5.526694846	6.477353527	6.48058827	5.786596362	6.004501392	5.776103988	6.553053253	6.366322214
10037_at	5.663913842	4.786596362	4.916476644	4.842978832	4.087462841	5.14974712	4.807354922	4.995484519	5.053111336	5.125155131
10038_i_at	7.392317423	6.614709844	7.045486656	6.58044702	6.703211467	7.033423002	6.780047576	7.106432078	6.537606691	6.676662335
10039_s_at	4.44625623	4.070389328	4.285402219	3.378511623	4.292781749	4.572889668	3.584962501	4.277984747	4.247927513	4.343407822
10040_at	4.584962501	4.078951341	4.572889668	4.121015401	4.10433666	4.504620392	4.217230716	4.683696454	4.44625623	4.161887682
10041_at	3.498250868	3.548436625	2.906890596	3.017921908	3.392317423	3.700439718	2.608809243	3.392317423	3.137503524	2.584962501
10042_at	4.517275693	4.285402219	3.981852653	3.432959407	3.584962501	4.185866545	4.169925001	4.087462841	3.548436625	3.99095486
10043_at	5.181897643	5.332707934	5.350497247	4.64385619	5.133399125	5.048759312	5.343407822	4.949534933	4.504620392	4.40599236
10044_at	8.218199944	8.396604781	7.893604905	8.029011087	8.218684313	8.031770114	8.294620749	8.06501215	8.030115331	8.031218731
10045_at	11.30081012	11.27251315	11.42710329	11.18065512	11.15955603	11.33656235	11.29777606	11.48693555	11.0379587	10.95601308
10046_at	4.321928095	4.578938713	4.378511623	4.09592442	4.529820947	4.285402219	4.62058641	4.070389328	4.277984747	4.478971805
10047_f_at	12.25423144	12.35129815	12.40373106	12.49742775	12.44850352	12.14831769	12.02465489	12.35733206	12.31512125	12.1950338
10048_at	5.778734244	6.193771743	5.8899602	5.842978832	5.705977902	5.539158811	6.059614856	5.608809243	5.491853096	5.83541884
10049_at	5.776103988	5.649615459	5.221103725	4.958842675	4.882643049	5.911691582	5.605849867	5.236492618	4.760220946	5.061776198
10050_at	7.974988112	8.051480865	7.707359132	7.411087227	7.526694846	7.66106548	7.870981124	7.762215916	7.217230716	7.206526016
10051_at	8.523953939	8.77939106	8.493455201	8.490650349	8.520029304	8.417008587	8.263034406	8.67912818	8.352264173	8.371123201
10052_at	7.772149591	7.312882955	7.269594252	6.998872454	7.274261661	7.601399391	7.489446599	7.14974712	7.098032083	7.153805336
10053_at	11.43207206	10.8897321	11.27966861	11.23941952	11.20181762	11.54129025	11.04603261	11.15025502	11.31639468	11.28603788
10054_at	10.54351522	10.21395476	10.25432003	9.680007818	9.943393929	10.34717842	10.45625173	9.998026216	9.890112246	9.956376157
10055_at	6.665335917	6.716990894	6.422905743	6.704595348	6.414473836	6.581953751	6.984133595	6.485426827	6.332707934	6.343407822
10056_at	6.474111514	6.824004051	6.381975479	6.110613806	6.311067102	6.364572432	6.804776378	6.475733431	6.332707934	6.112700133
10057_at	3	3.765534746	3.887525271	3.754887502	3.99095486	4.292781749	3.867896464	3.121015401	3.307428525	3.596935142
10058_at	5.885086225	5.865423978	5.746850183	5.822730148	6.106432078	5.804776378	5.289096702	5.799605422	6.330916878	6.361066489
10059_at	9.059614856	9.350276229	8.994636291	8.925109324	8.994919089	9.226893814	9.123086751	9.071998581	8.824640581	8.761883612
10060_at	7.685099172	7.782015335	7.663913842	6.942514505	6.92243574	7.830356747	7.927185358	7.883865155	6.840463234	6.899659026
10061_at	11.86027225	11.65150022	11.99686183	12.18997895	11.94727165	11.68964861	11.42117069	12.02261055	11.85556931	11.64426189
10062_at	7.67030217	7.255500733	7.469234794	7.466790238	7.474111514	7.434628228	7.216260837	7.466790238	7.258330473	7.189824559
10063_i_at	5.9795681	6.264911693	5.947198584	5.074676686	5.730639956	5.87036472	5.970393538	5.951867504	5.314696526	5.270528942
10064_s_at	6.23457796	6.605849867	5.770829046	5.942514505	6.123086751	6.011227255	6.215290306	6.159871337	5.837943242	5.914086097
10065_at	4.672425342	4.632268215	4.161887682	4.472487771	4.177917792	4.760220946	4.478971805	4.201633861	4.044394119	4.399171094
10066_s_at	7.686500527	7.410239331	7.427103287	7.260213887	6.918863237	7.896029603	7.859224162	7.059614856	7.010108453	7.192785959
10067_at	4.517275693	3.5360529	4.201633861	4.008988783	3.944858446	4.145677455	3.733354341	3.655351829	3.847996907	3.944858446
10068_i_at	12.18289089	11.98028241	12.24943942	12.19611028	12.08251499	12.24537444	12.21535098	12.47215773	12.71583333	12.36090194
10069_f_at	11.11243951	11.11595399	11.11712359	11.02963233	10.97556141	11.41071633	11.53474059	11.42216992	11.5640542	11.45074731
10070_at	4.822730148	4.944858446	4.716990894	4.638073837	4.852997588	4.802193217	5.277984747	4.738767837	4.5360529	4.727920455
10071_at	5.087462841	3.700439718	4.255500733	4.017921908	4.137503524	4.300123725	4.112700133	4.66106548	4.03562391	4.09592442
10072_at	3.935459748	3.336283388	3.95419631	3.596935142	4	3.887525271	3.584962501	3.817623258	3.523561956	4.255500733
10073_at	7.236492618	7.11997861	7.129283017	7.205548911	7.019034669	7.063934306	7.259272487	7.187846909	6.899659026	7.083213368
10074_at	0.765534746	1.432959407	1.925999419	1.847996907	2.765534746	1.432959407	2.321928095	1.925999419	2.765534746	2.459431619
10075_at	7.677367292	7.599912842	7.680886921	7.045486656	7.196725061	7.886306263	7.789859641	7.839203788	7.103287808	7.213347282
10076_at	5.129283017	4.307428525	4.596935142	4.201633861	4.112700133	4.822730148	4.930737338	4.626439137	4.247927513	4.385431037
10077_at	6.277984747	6.199672345	6.167919866	5.904484098	5.993221467	6.232660757	6.424586226	5.997744026	6.063934306	6.287250643
10078_at	6.745506266	6.289096702	6.320123598	5.812498225	5.807354922	6.419538892	6.429615964	6.30560579	5.812498225	6.011227255
10079_at	2.655351829	2.560714954	2.827819025	3.121015401	2.963474124	2.608809243	2.292781749	2.944858446	2.847996907	2.655351829
10080_at	3.608809243	3.087462841	3.64385619	4.364572432	4.121015401	2.03562391	3.689299161	3.99095486	3.666756592	3.596935142
10081_at	4.760220946	1.485426827	4.09592442	4.201633861	4.517275693	4.292781749	2.560714954	3.935459748	4.626439137	4.776103988
10082_at	3.689299161	3.263034406	3.10433666	4.153805336	3.498250868	3.678071905	3.584962501	3.837943242	3.700439718	3.350497247
10083_g_at	2.263034406	0.584962501	2.678071905	3.137503524	3.678071905	0.584962501	3.392317423	3.201633861	1.678071905	1.137503524
10084_at	2.887525271	2.232660757	2.560714954	2.944858446	2.584962501	2.432959407	3.201633861	2.944858446	2.321928095	2.432959407
10085_at	7.847370601	7.050936965	7.448735798	7.732676223	7.640244936	7.45779126	6.964629667	7.311975314	7.789859641	7.767522386
10086_at	6.355791547	6.112700133	6.303780748	5.880195729	5.970393538	6.177917792	6.217230716	6.024585638	5.554588852	5.892391026
10087_at	7.362820526	6.595443985	6.760220946	6.350497247	6.791814071	7.146695948	6.831623937	7.026800059	6.658211483	6.757556689
10088_at	7.230741003	7.17292749	7.292781749	6.970393538	6.970393538	7.126188211	7.290018847	6.998872454	6.854245054	6.943686952
10089_at	7.411087227	7.146695948	7.088523257	6.683696454	6.795715007	7.354910512	7.266786541	7.212374788	6.669593751	6.859224162
10090_at	4.40599236	4.412781525	3.887525271	3.935459748	4.153805336	4.285402219	4.64385619	4.153805336	4.357552005	4.378511623
10091_at	8.959712205	8.600656308	8.510170751	9.100925101	9.082681303	8.696619847	8.465974465	8.375473913	8.896332404	8.916476644
10092_at	7.900866808	7.425425735	7.597680144	7.648177796	7.762215916	7.749534268	7.354910512	7.514911265	7.761551232	7.765534746
10093_at	5.501439145	5.590961241	5.581953751	5.539158811	5.714245518	5.462706751	5.925999419	5.510961919	5.663913842	5.840463234
10094_at	7.092757141	6.98982022	6.937815169	6.534497434	6.802193217	7.032321287	6.910492832	6.8008999	6.412781525	6.475733431
10095_at	6.461070114	6.388878339	6.289096702	5.768184325	5.902073579	6.385431037	6.352264173	6.123086751	5.807354922	5.928370323
10096_at	10.11647393	9.990671284	9.93737382	9.701653014	9.889047583	9.917670434	10.10079373	9.843135911	9.544384921	9.512542955
10097_at	12.32915163	12.41568896	12.46060948	12.74903138	12.51004709	12.22194956	12.27699674	12.43293332	12.6166637	12.3322324
10098_at	6.506208389	6.627898616	6.323730338	6.272396509	6.266786541	6.517275693	6.551516018	6.421223299	6.044394119	6.38024459
10099_at	6.504620392	6.605849867	6.316507819	5.193771743	5.551516018	6.6395216	7.307428525	6.66106548	5.557655155	5.569855608
10100_at	6.518849829	6.669593751	6.431288654	5.897240426	5.840463234	6.6794801	7.062855655	6.680886921	5.649615459	5.752213368
10101_at	8.325979979	7.822730148	8.094869433	7.774128144	7.783325685	8.146186791	8.046032615	7.905086099	7.692092375	7.74348804
10102_at	6.745506266	6.456149035	6.571373436	6.557655155	6.633721813	6.64096791	7.264911693	6.549977143	6.412781525	6.534497434
10103_at	6.002252452	5.703211467	5.977279923	5.053111336	5.596935142	5.894817763	6.081083929	5.296457407	4.847996907	4.968090752
10104_at	7.306517445	6.892391026	7.163901214	7.056366761	7.125155131	7.335390355	6.859224162	6.998872454	6.93191939	7.038918989
10105_at	3.419538892	3.887525271	2.632268215	4.070389328	3.596935142	3.64385619	3.121015401	3.392317423	3.153805336	3.201633861
10106_at	7.141596278	7.834154981	7.008988783	7.432124273	7.549977143	7.368069877	7.020146573	7.174925683	7.150762744	7.233619677
10107_at	6.984133595	6.655351829	6.461070114	6.452858965	6.638073837	6.722466024	6.437960088	6.394033895	6.699051844	6.737416366
10108_at	11.12889653	11.12780092	11.07734983	11.17011284	11.12992693	10.95143043	10.89996107	10.97104053	10.82081718	10.78430767
10109_at	3.62058641	3.153805336	3.292781749	3.053111336	3.44625623	2.485426827	3.336283388	2.786596362	3.03562391	3.169925001
10110_at	7.229780167	7.256444596	6.915281866	6.671010241	6.741466986	7.236492618	7.217230716	7.085339669	6.653919873	6.642412773
10111_at	8.818262608	8.361505198	8.394462695	8.189330401	8.144658243	8.539158811	8.488241843	8.239837169	7.954777925	8.059074015
10112_at	7.393175914	7.807998839	7.428778891	7.04220656	7.29553937	7.719731057	7.716990894	7.744833837	7.244125943	7.167919866
10113_at	7.470862199	7.564530601	7.195741293	7.323730338	7.279842694	7.148730779	7.394891366	7.098032083	7.407692649	7.354028938
10114_at	8.334943631	8.634448062	8.257859235	8.786596362	8.836997109	8.314696526	8.243650042	8.116863758	8.635173947	8.614341763
10115_at	6.658211483	6.683696454	6.598424761	7.161887682	7.274261661	6.577428828	6.431288654	6.390598906	6.977279923	7.05853297
10116_at	7.575161033	7.549207089	7.561478892	7.744833837	7.721782768	7.569855608	7.208478242	7.516487981	7.635173947	7.633721813
10117_at	5.789207575	5.64385619	5.949534933	6.171927354	6.17990909	5.395748328	5.385431037	5.669593751	5.797012978	5.914086097
10118_at	6.62935662	7.101187815	6.903279342	7.30103885	7.365447589	6.874059203	7.110613806	6.880195729	7.220136447	7.141596278
10119_at	4.765534746	5.193771743	4.949534933	5.395748328	5.289096702	4.930737338	5.070389328	5.10433666	4.981852653	5.201633861
10120_at	7.570614722	7.780047576	7.607330314	7.46760555	7.622783966	7.444600814	7.521207816	7.592457037	7.437127844	7.331812684
10121_at	10.65633547	10.69861786	10.53264814	10.45193228	10.48603051	10.47998231	10.50541461	10.60520169	10.22267417	10.1921695
10122_at	4.54225805	4.517275693	4.087462841	4	3.906890596	4.666756592	4.112700133	4.061776198	3.827819025	3.925999419
10123_at	5.986410935	5.875288598	5.815063017	5.840463234	6.139551352	6.112700133	5.925999419	5.770829046	5.799605422	5.933100475
10124_at	7.138527801	7.245077275	6.994353437	7.04220656	7.158862106	7.006746832	7.332707934	7.010108453	7.096978636	7.136478518
10125_at	7.887525271	8.401306206	7.530601415	8.045486656	7.978996396	7.605109074	8.160375687	7.714932352	7.48703608	7.491853096
10126_at	6.390598906	6.055282436	5.832890014	5.730639956	5.786596362	6	6.114783447	6.191799501	5.744161096	5.754887502
10127_at	10.40119953	9.897694222	10.26584942	10.38229979	10.30777003	10.29174628	9.617467465	10.24709678	10.11907081	10.0745429
10128_at	6.737416366	5.965784285	6.14974712	6.38024459	6.456149035	6.211401637	5.498250868	6.465974465	6.30560579	6.330916878
10129_at	9.944565661	9.624612709	9.775445674	9.723148957	9.718704106	9.719902144	9.486231678	9.719731057	9.591896296	9.552092673
10130_at	7.616181231	7.649615459	7.368942914	7.43629512	7.532940288	7.54689446	7.327328083	7.400025518	7.355791547	7.402585758
10131_at	8.972979786	9.13442632	8.867587635	9.484218708	9.393604969	8.740118043	8.628263255	8.918863237	9.313109776	9.274494636
10132_at	8.936932337	9.124379836	8.777419716	9.119459934	9.175674292	8.856736756	8.723148957	8.751878752	8.910192989	8.990671284
10133_at	6.518849829	7.54689446	6.690696444	7.141596278	7.110613806	6.842978832	7.06608919	6.980710829	6.929554316	6.947198584
10134_at	8.336729697	7.970393538	7.963474124	7.687200695	7.755555262	8.081616583	7.966937979	7.974988112	7.556122818	7.551516018
10135_at	7.231701199	6.874059203	6.783980414	6.649615459	6.794415866	7.255500733	7.375039431	6.726558779	6.682292371	7.05853297
10136_at	8.133399125	7.94016675	7.740792672	7.330020516	7.394891366	8.092228584	8.154311811	7.641690523	7.29186137	7.452858965
10137_at	5.402585758	4.802193217	5.008988783	4.733354341	4.62058641	4.916476644	4.711494907	5.091699834	5.100136671	4.862947248
10138_g_at	4.812498225	4.711494907	4.87774425	4.044394119	3.857980995	4.802193217	5.197708158	5.100136671	4.54225805	4.399171094
10139_i_at	10.89988556	10.74247787	11.15747326	10.88371245	10.89549955	10.96296828	10.93788871	11.00632608	10.76429108	10.87413607
10140_r_at	9.751209288	9.401092837	10.00379897	8.953323449	9.74432931	10.08706498	9.696793697	9.803808235	9.790185563	9.768349762
10141_at	9.224001674	9.049576317	9.325080544	8.981567282	8.978710459	9.34251919	9.148476582	9.296227953	8.912889336	8.976420921
10142_at	8.090641752	7.834154981	7.798309782	7.731319031	7.74281467	7.977852308	8.056366761	7.813781191	7.919459269	7.997179481
10143_at	8.507001733	7.836050355	8.293241719	7.833522636	7.762215916	8.23935985	7.982993575	8.250772132	7.601399391	7.704595348
10144_at	8.962606859	8.323279988	8.528649452	8.503428247	8.471675214	8.938109326	8.534497434	8.62058641	8.413204789	8.418274294
10145_at	6.904484098	6.731997787	6.66106548	6.727920455	6.563768278	6.953032377	6.795715007	6.577428828	6.470862199	6.376776572
10146_at	10.33817925	10.29324172	10.28227762	10.33046877	10.34806418	10.23935985	10.19278596	10.30378075	10.0768156	10.12412131
10147_at	12.37449615	12.13506795	12.15709425	12.21886591	12.08151673	12.23550569	12.09974229	12.06689644	12.20799043	12.02371971
10148_at	6.988684687	6.974988112	6.683696454	6.070389328	6.048759312	6.822730148	7.077883864	6.414473836	6.366322214	6.474111514
10149_at	4.827819025	4.822730148	4.209453366	4.285402219	4	4.683696454	4.765534746	4.263034406	4.672425342	4.432959407
10150_at	6.685099172	7.032321287	6.789207575	6.424586226	6.399171094	6.630813152	7.135452784	6.705977902	6.437960088	6.309248961
10151_at	4.995484519	4.995484519	4.590961241	4.392317423	4.255500733	4.378511623	5.270528942	4.683696454	4.09592442	4.053111336
10152_at	9.602884409	9.249824549	9.410027279	9.468827655	9.487840034	9.457996407	9.113481728	9.392961339	9.351822645	9.336060181
10153_at	4.485426827	4.523561956	4.485426827	4.683696454	4.842978832	4.053111336	4.321928095	4.523561956	4.061776198	4.145677455
10154_at	5.09592442	4.491853096	4.935459748	4.452858965	4.224966365	4.614709844	4.608809243	4.626439137	3.99095486	3.99095486
10155_at	10.53683001	10.52493343	10.57440431	10.84415651	10.96470186	10.36139553	10.29289676	10.33304351	10.60047048	10.65553072
10156_at	6.155830172	6.098032083	6.070389328	5.730639956	5.820178962	6.074676686	6.318316841	5.9795681	5.694880193	5.773468928
10157_at	7.195741293	6.646738698	6.807354922	6.195741293	6.173926932	6.859224162	6.896029603	6.857980995	6.195741293	6.292781749
10158_at	9.221345444	8.837943242	9.05202456	8.378511623	8.408542042	9.445842554	9.048214385	9.367851534	8.257387843	8.356672044
10159_at	10.84525481	10.46801303	10.86565595	10.9312546	10.91086755	10.71990214	10.15734694	10.7603873	10.72229524	10.68211676
10160_at	9.837154841	9.202858456	9.646198666	9.73386272	9.758223215	9.700266307	8.941341105	9.667111542	9.824004051	9.834945023
10161_g_at	12.35942014	12.11136393	12.43954522	12.71196804	12.38850169	12.20808191	12.00457162	12.42140741	12.56412567	12.19853713
10162_at	6.537606691	6.352264173	5.972692654	5.827819025	5.539158811	6.46760555	6.050936965	6.04220656	5.61176256	5.51412226
10163_at	6.906890596	6.694880193	6.568336182	6.58345891	6.563768278	6.715618859	6.601399391	6.397460726	6.345183447	6.368069877
10164_at	7.163901214	7.099084761	6.74819285	6.960001932	7.002252452	7.145677455	7.036723106	6.851749041	6.831623937	6.852997588
10165_at	2.925999419	2.867896464	2.459431619	1.137503524	1.137503524	0.925999419	2	1.321928095	2.827819025	2.070389328
10166_at	12.22596053	12.26138977	12.38764041	12.87887475	12.32249154	12.1350038	12.18115226	12.43199374	12.74214099	12.14663231
10167_at	9.596189756	9.596748832	9.430452552	9.690521858	9.750539513	9.491251848	9.399171094	9.434419731	9.526499239	9.570045424
10168_at	7.569855608	6.881419908	7.323730338	7.375039431	7.361943774	7.277054876	7.011227255	7.05202456	6.980710829	7.111657346
10169_at	8.754219433	8.747185967	8.523169866	8.510170751	8.541483864	8.626074036	8.622417939	8.52160044	8.350939182	8.353587949
10170_g_at	7.710117632	7.137503524	7.092757141	7.36018867	7.483815777	7.394891366	6.978424465	7.206526016	7.267723052	7.318316841
10171_at	5.675251386	5.475733431	5.09592442	5.608809243	5.526694846	5.510961919	5.318316841	5.296457407	5.185866545	4.99095486
10172_at	7.263034406	5.894817763	6.630813152	5.161887682	5.336283388	6.689299161	6.427941333	6.255500733	5.599912842	5.422905743
10173_at	5.649615459	5.5360529	5.491853096	5.845490051	6.033423002	5.62935662	5.498250868	5.529820947	5.827819025	5.958842675
10174_at	7.445428759	7.379378367	7.264911693	7.10433666	7.187846909	7.304693557	7.29186137	7.148730779	7.103287808	7.156841525
10175_at	4.852997588	5.116863758	4.700439718	4.504620392	4.655351829	4.862947248	4.689299161	4.465974465	4.738767837	4.716990894
10176_at	6.855491443	6.437960088	6.441284272	6.362820526	6.595443985	6.617651119	6.355791547	6.316507819	6.545350645	6.666756592
10177_at	7.809928866	7.753551055	7.585713709	7.717676423	7.692789835	7.714245518	7.546122759	7.390598906	7.539158811	7.501439145
10178_at	3.121015401	1	3.711494907	1.765534746	3.201633861	2.263034406	2.700439718	3.776103988	3.185866545	3.03562391
10179_at	5.125155131	5.008988783	4.921245889	4.314696526	4.314696526	5.185866545	5.311067102	4.925999419	3.944858446	4.329123596
10180_at	11.75576387	11.45697038	11.34872815	11.55856421	11.42011813	11.62264672	11.31322317	11.32434934	11.44677316	11.36018867
10181_at	4.95419631	5.307428525	4.837943242	4.504620392	4.329123596	5.01346226	5.121015401	4.472487771	4.426264755	5.03562391
10182_at	6.332707934	6.54689446	6.456149035	5.754887502	5.64385619	6.255500733	6.601399391	6.537606691	5.371558863	5.658211483
10183_at	10.49934763	10.37471348	10.32395546	10.57705111	10.50987395	10.51333282	10.2911707	10.48321117	10.5372184	10.4684204
10184_at	8.352264173	8.442943496	8.189824559	8.37721053	8.408966552	8.229299509	8.191306019	8.186857067	8.134939643	8.184379486
10185_s_at	10.80219322	10.78053977	10.72800552	10.98783245	10.94192792	10.90553743	10.84282174	10.94368695	10.94639459	10.82710449
10186_s_at	5.112700133	4.977279923	4.744161096	4.491853096	4.64385619	4.336283388	4.491853096	4.255500733	4.968090752	4.632268215
10187_at	4.596935142	4.689299161	6.110613806	5.161887682	4.153805336	3.981852653	4.578938713	6.361066489	4.847996907	4.584962501
10188_at	8.200653436	8.301496195	8.258330473	8.14974712	8.253611152	8.121533517	8.100662339	8.245552706	8.117902789	8.107478647
10189_at	4.802193217	5.153805336	5.061776198	2.03562391	5.752213368	4.285402219	5.209453366	5.762880293	4.008988783	4.897240426
10190_at	5.22881869	5.048759312	5.031218731	4.62058641	4.827819025	5.116863758	4.727920455	4.949534933	4.892391026	4.64385619
10191_at	7.114783447	7.196725061	7.005624549	6.569855608	6.798309782	7.041111535	6.943686952	7.059614856	6.392317423	6.50779464
10192_at	5.545350645	5.880195729	5.526694846	5.409390936	5.626439137	5.43629512	5.817623258	5.392317423	5.371558863	5.266786541
10193_at	9.507001733	9.432333102	9.331812684	8.984703267	9.152031271	9.598424761	9.495455333	9.407267764	9.032321287	8.932805294
10194_at	8.057450272	6.944858446	7.949534933	7.716990894	7.825912799	7.921245889	6.64096791	8.038918989	7.731997787	7.739443098
10195_at	0.847996907	1.925999419	1.263034406	2.485426827	2.232660757	1.963474124	1.485426827	1.5360529	1.847996907	2.378511623
10196_g_at	3.972692654	3.867896464	3.678071905	4.292781749	4.578938713	3.498250868	3.608809243	3.485426827	3.867896464	3.655351829
10197_at	2.847996907	1.807354922	3.263034406	2.070389328	2.350497247	2.925999419	2.263034406	2.632268215	2.321928095	2.485426827
10198_at	3.857980995	2.887525271	2.827819025	2.5360529	2.944858446	2.560714954	3.217230716	3.201633861	2.459431619	3.10433666
10199_at	-0.152003093	-0.514573173	-2.321928095	2.765534746	0.137503524	-0.152003093	0	0.925999419	1.632268215	2.070389328
10200_at	6.008988783	5.804776378	6.093813673	5.887525271	6.048759312	5.714245518	5.563768278	5.64385619	5.794415866	5.791814071
10201_at	4.201633861	4.112700133	3.944858446	3.847996907	3.87774425	4.247927513	3.867896464	4.292781749	3.87774425	4.10433666
10202_at	6.002252452	5.993221467	5.797012978	5.799605422	5.62935662	5.711494907	5.918863237	5.965784285	5.181897643	5.346956889
10203_at	8.289096702	8.479780264	8.16540952	8.132371199	8.186857067	7.994353437	7.889351853	7.945443836	8.137503524	8.110613806
10204_at	8.914684105	8.638073837	8.616548844	8.834787049	8.840463234	8.707013948	8.447496547	8.410239331	8.664269492	8.766860144
10205_at	7.713558356	7.110613806	7.312882955	6.841721581	6.98982022	7.543805176	6.993221467	7.163901214	6.867896464	7.030115331
10206_at	6.195741293	5.332707934	5.364572432	5.173926932	5.329123596	5.711494907	5.880195729	5.51412226	5.255500733	5.532940288
10207_at	7.623515741	7.309248961	7.429615964	6.972692654	7.186857067	7.570614722	7.389738879	7.232660757	7.078951341	7.128252152
10208_at	7.961160258	7.283551423	7.577428828	7.298291731	7.387155718	7.579693063	7.366322214	7.605109074	7.282625134	7.287250643
10209_at	4.193771743	4.40599236	4.044394119	4.44625623	4.209453366	4.392317423	4.517275693	3.678071905	4.584962501	4.504620392
10210_at	5.083213368	3.03562391	4.666756592	3.321928095	3.121015401	4	4.54225805	3.887525271	3.277984747	3.498250868
10211_at	6.769507291	6.123086751	6.506208389	6.037821465	6.303780748	6.515699838	6.653919873	6.651051691	5.961160258	6.026800059
10212_at	6.790511412	6.426264755	6.412781525	6.387155718	6.48058827	6.601399391	6.633721813	6.456149035	6.373300197	6.409390936
10213_at	6.520422249	5.048759312	6.029011087	5.997744026	5.789207575	6.375039431	5.017921908	6.055282436	5.949534933	5.958842675
