ID_REF	GSM217395	GSM217616	GSM217617	GSM217618	GSM217621	GSM217633	GSM217634	GSM217635	GSM217636	GSM217637	GSM217638	GSM217639	GSM217640	GSM217641	GSM217642	GSM217643	GSM217745	GSM217746	GSM217747	GSM217748	GSM217749	GSM217750	GSM217751	GSM217752
10019_at	9.494455614	9.366322214	9.045486656	9.395534135	9.546315723	9.473502825	9.386078034	9.169925001	9.37894506	9.022922589	9.58251837	9.456354415	8.93191939	9.211158247	9.712355036	9.272863023	9.008988783	8.981852653	8.744161096	8.446669787	8.442528869	8.70286529	8.251719093	8.780375722
10020_at	7.373300197	7.36719631	6.753551055	6.733354341	7.24697806	6.925999419	7.6395216	6.665335917	7.14974712	6.772149591	7.479780264	7.142617655	6.87282876	7.024585638	7.217230716	6.994353437	7.529040056	7.556122818	7.48058827	7.379378367	7.14974712	7.192785959	6.832890014	7.208478242
10021_at	4.485426827	4.307428525	4.137503524	4.498250868	4.385431037	4.439623138	5.193771743	4.263034406	4.153805336	3.981852653	4.930737338	4.112700133	4.426264755	4.161887682	4.270528942	3.817623258	4.177917792	3.817623258	4.791814071	5	4.655351829	4.517275693	2.981852653	3.392317423
10022_at	-1.736965594	-1.736965594	-1.736965594	-1.736965594	-1.321928095	-1.736965594	-1.321928095	-1.736965594	-1.321928095	-1.736965594	-1.736965594	-1.321928095	-1.321928095	-1.321928095	-1.321928095	-1.736965594	-1.321928095	2.292781749	-1.321928095	-1	-1.321928095	-1.736965594	-1.321928095	-1.736965594
10023_at	1.5360529	1.321928095	1.321928095	0.378511623	1.201633861	1.137503524	1.584962501	1.378511623	1.722466024	0.765534746	0.485426827	1.485426827	1	2.169925001	2.350497247	0.485426827	0.378511623	6.312882955	2.232660757	0.485426827	1	0.485426827	1.321928095	0.485426827
10024_at	5.683696454	6.891176125	6.707359132	6.292781749	6.011227255	6.407692649	6.108524457	6.175923742	6.244125943	5.842978832	6.246027981	7.014578465	6.121015401	6.303780748	6.085339669	5.680886921	5.944858446	6.981852653	6.635173947	6.320123598	6.01346226	6.283551423	5.855491443	5.930737338
10025_at	5.277984747	5.221103725	4.596935142	4.62058641	5.01346226	5.197708158	5.173926932	4.292781749	4.419538892	4.608809243	4.981852653	4.852997588	4.847996907	4.385431037	4.986410935	4.921245889	4.944858446	5.623515741	4.911691582	4.608809243	4.523561956	4.596935142	4.053111336	4.371558863
10026_at	-0.514573173	-0.514573173	-0.514573173	-0.736965594	-0.514573173	-0.514573173	-0.152003093	-0.736965594	-0.736965594	-1.321928095	-0.514573173	-0.514573173	-0.514573173	-0.514573173	-0.321928095	0.137503524	-0.514573173	1.201633861	-0.514573173	-0.736965594	-0.736965594	-1	-0.736965594	-0.514573173
10027_at	3.392317423	2.906890596	3.867896464	3.053111336	3.03562391	1	1	2.5360529	0.765534746	1.137503524	2.485426827	3.498250868	2.700439718	1.321928095	2.03562391	2.981852653	3.378511623	3.232660757	1.378511623	2.070389328	2.981852653	1.070389328	3.321928095	2.847996907
10028_at	5.070389328	5.491853096	5.885086225	5.504620392	5.364572432	5.259272487	5.9795681	4.270528942	5.452858965	4.478971805	5.061776198	5.078951341	5.935459748	5.409390936	4.672425342	5.161887682	5.375039431	6.151777655	6.205548911	4.781359714	5.402585758	5.28169825	5.371558863	4.722466024
10029_at	5.449561375	5.741466986	5.439623138	4.590961241	4.791814071	5.083213368	5.03562391	4.554588852	5.822730148	4.733354341	5.169925001	5.422905743	5.053111336	3.963474124	4.760220946	5.141596278	5.078951341	5.40599236	5.632268215	4.857980995	5.820178962	4.827819025	4.343407822	4.584962501
10030_at	4.412781525	4.916476644	4.765534746	4.977279923	4.968090752	5.057450272	5.083213368	4.584962501	5.141596278	4.87774425	5.412781525	5.189824559	4.882643049	5.133399125	4.596935142	5.040015679	5.129283017	4.822730148	4.786596362	4.95419631	5.031218731	5.074676686	4.145677455	4.906890596
10031_at	6.263034406	6.630813152	6.962317655	6.598424761	6.5360529	6.496654083	6.993221467	6.294620749	6.736063628	6.426264755	6.900866808	7.019034669	6.985272714	6.982993575	6.48864354	6.296457407	6.378511623	6.861707287	6.806066226	6.571373436	6.572889668	6.102238194	6.131342539	6.48703608
10032_at	5.686500527	6.002252452	5.770829046	5.419538892	5.716990894	5.768184325	5.99095486	5.189824559	5.802193217	5.336283388	5.770829046	5.485426827	5.736063628	5.416164165	5.705977902	5.277984747	5.902073579	5.66106548	5.892391026	5.672425342	5.719731057	5.857980995	5.456149035	5.602884409
10033_at	5.193771743	4.781359714	4.608809243	4.930737338	5.091699834	4.491853096	5.703211467	4.54225805	5.205548911	4.683696454	5.350497247	5.663913842	5.181897643	5.669593751	4.292781749	3.217230716	4.554588852	5.517275693	5.325530332	4.827819025	5.498250868	4.145677455	4.584962501	4.09592442
10034_at	8.002252452	7.795065583	7.868513924	7.541483864	7.812498225	7.628627802	8.084808388	7.521207816	8.380677507	7.12722055	7.927777962	8.076815597	8.020702204	7.666756592	7.408542042	7.277054876	7.87897051	7.942514505	8.404715827	8.164906927	8.238404739	7.563005553	7.753551055	7.635899466
