ID_REF	GSM6711	GSM6712	GSM6713	GSM6715	GSM6717	GSM6726	GSM6728	GSM6729	GSM6730	GSM6731	GSM6732
3338_f_at	0.4	6.9	3.4	6.4	1.4	6.6	 	0.3	5.7	1.1	7.7
3340_f_at	500.6	460.3	470.9	553.7	699.7	615.3	813.3	862.6	430.9	853.6	640
3342_f_at	296.6	362.9	358.8	325.6	483.3	387.4	544.2	576.4	267.4	650.8	654.8
3343_i_at	259	244.6	288.9	225.4	257.8	211.4	295.9	256.5	229.7	411.5	386.1
3344_f_at	212.1	252.9	192.3	167	213.5	124.9	207.6	161.9	167.7	289.7	231.7
3345_f_at	149.1	140.2	185.7	148.7	202.7	238.4	350	475.4	336.5	332.1	262.2
3346_at	20.8	32.8	19.3	13.3	25	27.2	14	9.1	20.3	35.8	36.5
3347_s_at	187.4	255.2	181.7	233.3	253.7	190.1	121.4	134.7	192.5	253.4	259.7
3348_f_at	1058.7	791.4	854.8	1160.9	1341	1261.9	1570.7	1964.5	1606.8	1623.2	1363.9
3350_f_at	2002	1785.3	1598.1	1993.9	2555.8	2402.9	2591.8	3302.5	2521.1	2619	2489.4
3352_s_at	4446.9	2476.5	5291.3	4415.4	2340.5	6820.5	2785.2	3659.6	2815.9	3126.4	3874.5
3354_s_at	318	181	599.1	339.6	218.2	669.9	256.8	407.8	234.2	234.1	274.5
3355_s_at	727.5	300.4	1044.3	689.1	304.1	1452.5	517.6	691.2	418.2	558.6	586.1
3356_f_at	95.3	75.5	57.2	87.2	66.2	52.4	47.7	41.3	56.5	88.6	76
3357_at	9.3	9.9	6.7	12.2	3.2	19.2	13.6	1.9	2.7	10.7	4.8
3358_f_at	110.8	79.6	200.5	62.5	82.7	175.2	103.2	111	101.5	141.6	110.6
3359_f_at	715.4	616.8	560.5	733.1	924.6	798.8	1003.8	1148	998.2	1121	856.1
3360_at	0.7	0.9	0.7	0.6	1.3	0.7	0.4	0.5	0.6	1.7	1.8
3361_f_at	103.3	87.3	495.2	89.2	86.5	565.6	125.6	173.8	101.2	153.7	127.2
3362_at	0.3	0.3	0.4	0.3	0.4	0.6	0.3	0.4	0.5	0.4	0.5
3363_at	0.8	3.1	0.7	0.8	0.8	0.8	0.5	0.6	0.6	0.6	0.6
3364_f_at	75.1	57.6	335.2	101	72.4	375.2	177.9	167.3	113.7	106.4	71.6
3365_f_at	646.1	610.1	758.7	637.6	886.8	864.9	1175.4	1332.2	897.2	1046.3	846.5
3366_at	2.5	1	0.6	1.7	3.3	0.6	6.1	4.1	2.1	6.8	1.7
3367_f_at	50.8	43.3	42.5	52.9	59.3	82.5	94.9	119.1	92.5	101.6	82.3
3368_f_at	109	63	147.3	93	48.4	176.9	44.7	63.2	48.5	115.8	81.2
3369_i_at	0.1	5.5	0.1	0.1	2.4	3.4	0.8	 	8.2	6.6	 
3370_f_at	26.3	17	15	27.9	16.1	31.1	15.8	33.6	19	29	35
3371_f_at	70.9	50.3	411	119.5	58.1	417.1	222.9	369.6	201.6	186.9	139
3372_f_at	201.3	95.7	342	118.8	93.2	287.6	102	180.8	114.3	174.3	167.1
3373_at	28.9	30.1	42.4	37.5	31.5	20.7	26.9	28.8	31.3	52	56.3
3374_at	32.9	30.1	35.9	37.4	27.8	36.2	28.9	39.6	39.9	59.3	64.5
3375_f_at	262.6	344.2	337	251.6	367	404.9	376.8	510.7	412.4	476	544.9
3376_f_at	76.7	76.4	482.9	108.6	81.3	522.8	169.6	193.7	139.2	126.9	101.3
3377_at	4.2	5.3	12.1	1.8	5.6	5.6	1.7	1.3	2.8	11.2	5.5
3378_f_at	222.8	146.1	512.7	167.9	130.3	500	142.5	160.9	160.1	295.6	179.7
3379_f_at	962.4	783	859.2	1018.4	1130.4	1210.1	1478.5	1764.7	1176.4	1371.8	1232.3
3380_i_at	3.6	10.1	9.6	2.9	5.1	2	9.3	15.1	13.2	7.1	10.6
3381_f_at	0.5	0.1	0.3	7.1	11.7	4.5	0.2	3.6	3.1	2	0.6
3382_f_at	91.2	78.3	237.6	64.5	24.4	200.2	92.1	111.6	84.9	156.9	130.3
3383_f_at	25	9	178.4	58.1	2.2	180.3	76	103.7	73.5	106.8	66.2
3384_f_at	211.3	252.1	318.1	190.6	293.4	320	337.2	392.8	330	368.8	421.4
3385_s_at	374.3	375.7	465.4	380.1	292.8	290.3	249.8	261.6	291.9	286.7	345.4
3386_f_at	1421.3	1438.6	1472.6	1386.3	1777.6	2041.1	2028	2593.3	2259.5	1921.2	1794
3387_f_at	1593.1	1508.1	1624.8	1557.9	2238.9	1988.5	2133.2	2305.5	2601	2143.7	1788.8
3388_f_at	1488.3	1603.8	1573.2	1544.3	1888.9	2075.9	2094.4	2821.8	2392.8	1928.9	1907.3
3389_f_at	164.7	94.7	226	138.2	202.9	243.3	386.2	463.7	414	314.5	242.1
3390_at	6	3.2	4.4	4.6	3.6	7.3	6.6	4.7	3	9.4	7.4
3391_f_at	162.5	181.8	165.3	150.3	193.1	242.4	211.2	285.2	257.2	250.2	250.1
3392_f_at	1777	1369.9	1733	1625.3	1821.9	2519.3	2252.5	3013.7	2601.6	2024.5	2202.6
3393_f_at	7306.9	6745.1	7745.7	6548	7663.8	8683.5	7365.5	8700.7	8559.8	6923.3	7363.1
3394_f_at	2122.9	2234.1	1977.2	2333.4	3105.9	2472.3	2869.4	3000.3	2841.4	2798.6	2382
3395_f_at	2640.8	2232.1	2210.3	2829.7	3215.4	3148.3	3416.3	4042.9	2946	3619.9	3196.1
3396_f_at	1113	848.3	935.6	1285.2	1434.8	1310.3	1691.6	2036.8	1208.6	1884.3	1421.1
3397_f_at	20.4	6.7	14.1	9.5	3.1	20.2	11.7	4.7	2.7	9.3	5.1
3398_f_at	90.7	45.8	320.7	45.4	58.3	382.4	105.8	151.4	99.7	110.9	125.8
3399_f_at	449.1	441.2	489.3	440.8	626.2	577.1	907.1	968.7	493.3	837.7	668.5
3400_i_at	4.6	1.6	1.6	0.9	9.8	2	0.4	10.9	4.5	10.9	6.6
3401_f_at	7	1.8	3.4	1.3	8.8	9.6	7.7	5	3	11.5	7.3
3402_at	3.5	9.3	14.1	11	10.1	11.9	7.8	9.5	9.2	17.6	14.2
3403_f_at	261.4	266	197	223.6	252.8	230.1	338.2	308.2	253.3	326.7	335.3
3404_f_at	15.1	24	39.8	17.4	32	38.2	38.1	51.8	62.1	40.7	38.2
3405_f_at	121.9	90.6	515.1	127.7	120.4	508.6	182.7	234.4	139.6	131.1	124.7
3406_f_at	1920	1198.5	1780.2	1262.1	1482.9	2692.6	2704.4	3478.1	2401.4	2161.7	2038.4
3407_at	30.8	29.7	27	28.1	43.4	56	82.5	93.4	69.2	78.4	75.3
3408_f_at	386.5	416.2	434.6	333.4	541.8	549	820.7	904.5	609.4	752.5	526
3409_f_at	4642.7	4258.8	4557.6	5118.2	6342.4	5384.2	6203.4	6877.2	5354.5	6806.7	5835.3
3410_f_at	866.6	866.5	802	991.9	1143.2	1052.9	1403.9	1490.4	889.1	1383.7	1082.1
3411_f_at	347.2	355.5	404.2	331.7	493.5	463.6	713	810	411.5	693.9	490.5
3412_f_at	1238.4	1278.4	1078.1	1633.5	1867.5	1156.9	1880.7	1746	1195.9	1695.4	1411.1
3413_f_at	2343.7	1877.2	1966.1	2532.1	2828.7	2714.8	3291.4	3795.5	1780.1	3319.2	3075.2
3414_f_at	3154.2	3248.6	3088.7	3355.1	4414.6	3655.8	4610.9	4823.8	2774.2	4087.9	3939.7
3415_i_at	12.7	4.9	10.2	5.4	4.8	0.5	12.6	11.1	1.3	11.2	6
3416_s_at	206.1	284.7	306.1	224.1	288.1	240.6	319.9	256.4	284.2	350.6	268.1
3417_f_at	639.6	644.1	794.3	549.2	868	841.6	1205.8	1163.6	1022.6	1239.2	1159.7
3418_f_at	108.6	67.5	478	101.7	79.1	574.6	140.5	222.4	144.4	163.3	147.5
3419_f_at	378	367.3	402.6	365.1	535.6	494.1	806.3	909.7	757.5	712.3	568.5
3420_f_at	2326.9	2074.2	2175.1	2559.4	2914.4	2737.3	3468.4	3521.3	3287	2894.8	2858.9
3421_f_at	1612.8	1518.1	1363.6	1826.1	2262.5	1819.6	2203	2656	2009.5	2255.3	2146.4
3422_f_at	631.9	611.7	669.5	627.7	964.7	843.6	1142.1	1395.5	1053.2	1003.9	892.4
3423_f_at	943.9	878.3	792.4	987.2	1287.2	1110	1583.1	1920.3	1498	1404	1265.1
3424_f_at	1899.4	1780.8	1642.1	2083.5	2584.6	2003.4	2558.1	2874.2	2491.4	2420.3	2265.8
3425_f_at	961.2	691.2	888	902	1032	1187.2	1589.3	1762.1	1208.6	1469.4	1076.9
3426_f_at	2734.6	1838.9	2818.1	2455.3	2942.6	3001	3246.8	3241.6	2724.1	2863.8	2757.3
3427_at	9.9	11.5	20.9	9.9	10.3	13.4	7	17.7	5.4	10.7	15.7
3428_f_at	283	176.1	214.9	212.6	296.4	314.4	229.2	296.9	344.7	382.1	367.4
3429_f_at	913.8	996.2	767.5	959.3	1334.2	1163.5	1656.1	1878.4	1534.7	1493.9	1264.7
3430_f_at	4842.7	4721.1	4360.3	4411.4	5617.1	5807.5	6471.8	6966.5	5856.7	5068.9	4841.8
3431_f_at	2552.6	2677.3	1996	3109.5	3842.4	3144.9	4186.6	4884.9	3927.3	4028	3992.6
3432_f_at	404.8	345.4	294.8	427.1	484.4	472.1	626.7	767.9	578.7	659.1	541.9
3433_i_at	0.1	 	0.3	9.1	 	2.7	0.2	0.1	18.4	3	 
3434_f_at	11.6	5.8	10.3	10.8	10.4	13.6	19.6	10.8	10.5	13.4	10.3
3435_f_at	96.4	89.2	72.7	117.1	128.3	134.6	156.9	206.4	172.6	170.3	135.3
3436_f_at	80.7	67.9	353.6	97.8	59.4	362.8	171.7	185.2	103	105.4	71.2
3437_f_at	85	51	135.1	56.8	47.8	145.1	40.4	59.7	28.3	100.6	80.5
3438_f_at	96.5	56.3	158.7	51.4	56.7	135.2	23.5	50.3	45	101	98.6
3439_f_at	85.2	80.4	360.1	104.3	68.9	424	189.8	216	127.9	153	86.5
3440_f_at	934.3	879.9	783.6	870.3	1057.4	1236.7	1658.3	1946.2	1177.3	1352.5	1165.3
3441_f_at	2602.6	2365	2388.1	2411.4	3234.7	2763.4	3222.5	3486.9	2965.1	2895.4	2867.9
3442_f_at	2066.4	1912.8	2113.5	2093.7	2529.5	2650	2882.4	3483.5	2762	2734.1	2601.1
3443_f_at	3190.7	2857.6	3360.1	2913.5	3544.1	4046.3	3999.6	4686.8	3973.9	3846.4	3697.8
3444_f_at	1040	1082.2	1064.3	960.4	1211.1	1468.7	1724.3	2085.2	1620.4	1397.3	1265.8
3445_f_at	108	77.4	131.4	93.8	76	114.9	83	111.9	103.9	179	139.4
3446_i_at	0.3	0.3	0.4	1.5	0.2	1.5	0.2	0.7	0.4	0.2	0.5
3447_f_at	27.8	29.5	31.5	37.5	26	41.8	5.9	32.2	30.7	34.4	43.3
3448_s_at	549.1	489.8	680.7	443.9	470.4	673.2	519.1	633.5	645.4	654.5	643.6
3449_i_at	1.8	0.5	4.3	4.9	6.5	8.6	9.7	9.7	3.2	4.7	12.8
3450_r_at	2.4	 	3.5	0.3	0.2	0.4	0.3	0.9	 	0.1	0.2
3451_f_at	33.7	27.8	264.9	26.9	35.9	350.7	60.7	69.2	43.5	31.8	37.6
3452_f_at	1027.7	805.4	1056.6	904.2	1238.5	1304.9	1877.1	2680.9	1422.7	1785.6	1467.7
3453_at	13.4	9.9	13	10.8	10.3	21.4	29.5	14.2	17.8	21.7	22.6
3454_s_at	68.5	65.4	63.6	59.3	66	69	50.4	50.1	32.2	88.5	37.7
3455_f_at	76.5	40	234.4	21.8	45.5	154.2	75.5	84.5	46.5	130.8	34.9
3456_i_at	0.6	3.2	9.5	13.8	0.7	21.3	1.8	0.7	9.6	3.6	3
3457_f_at	94.6	88.7	92.6	75.5	120.4	155.4	130.4	157	142.4	150.7	136.5
3458_f_at	20.8	22.8	15.7	23.5	34.5	37.2	15.6	41.6	30.4	38	34
3459_at	5.4	5.3	29.9	23.1	6.2	26.1	13.2	14.1	12.6	32.8	9.8
3460_at	1.6	1.5	2.2	3	7.2	1.3	1.3	1.2	0.5	1.7	2.6
3461_f_at	1247.2	1335.9	982.2	1218	1521	1695.3	1839.7	2353.9	1557.1	1537	1432.7
3462_f_at	119.4	103.6	464.6	128.3	98.7	510.8	175.7	219.4	131.4	124.2	124.8
3463_at	29.7	20.5	33.8	6	1.9	26.7	18.3	21.3	16.2	26.9	23.4
3464_at	11.6	3.4	7.8	11.5	4.3	22.1	4.6	7.5	13.2	15.5	11.5
3465_at	4.5	6.4	7.2	0.8	2.3	7.4	1.2	0.8	10	10.3	6.9
3466_i_at	0.5	0.2	0.3	3.5	0.4	2.9	5.1	0.9	5.6	0.1	0.9
3467_f_at	6.3	25.7	15.2	19	11.3	26.6	12.5	9.9	19.1	37.2	19
3468_i_at	10.5	0.9	5.1	4.5	0.8	1.5	0.2	7.9	9.4	3.1	0.2
3469_f_at	0.6	1	1.3	6.7	1.2	0.8	0.9	1.6	0.9	0.9	4.8
3470_i_at	42.5	53.7	15.2	64.7	40.3	16.7	32.8	11.1	36.9	60.9	76.4
3471_f_at	711.6	814.3	414.8	766.1	702.3	381.6	557	337.9	517.3	840.1	820.3
3472_f_at	85.7	52.2	226.3	30.2	35.6	156.3	106.9	108.7	74.2	150.9	57.4
3473_f_at	276.6	161.6	879.5	266.2	213	942.8	242.9	286.9	216.2	239.9	201.9
3474_f_at	110.1	111.8	97.6	124.3	138.3	97.4	173	209.4	124.3	252.8	160.8
3475_f_at	94.7	128.4	93.8	88.7	101.4	79.4	73.9	103.6	68.3	167.2	165.4
3476_f_at	116.6	76.5	498.5	87.3	62.1	475.6	126.4	179.5	116	139	132.5
3477_at	4.6	1.4	5.3	3.6	9	12.7	5	1.2	8.4	11.3	6.9
3478_f_at	145.8	121.7	594.4	192.5	133.2	680.5	238.9	308.5	176.7	148.6	138
3479_f_at	117.6	69	185.6	76.4	57.8	194.5	44.6	70.4	50.2	106.3	93.4
3480_at	0.6	0.3	0.4	0.4	0.5	2.3	2.5	4.3	0.7	0.4	0.9
3481_at	19.1	14.1	17.1	19.1	16.9	22.8	7.6	13.9	3.1	15.2	21.6
3482_f_at	72.4	54.9	455.7	123.1	53	418.2	232.9	370.1	213.5	190.4	160.4
3483_f_at	1431.1	2123.2	1160.5	1685.9	1773.6	1290.9	1161.9	1041.3	1152.5	1859	1754.7
3484_f_at	2.5	2.4	0.3	4.8	1.1	0.7	2.8	2.7	4.4	9.4	9.4
3485_at	3.8	5	1.5	2.1	1.5	3.4	1.2	2.8	1.8	2.2	1.7
3486_at	2.7	1.3	2.5	2.1	3.1	10	2.6	2.6	1.5	5.3	3.2
3487_g_at	1.1	4.3	1.5	9	1.8	5.5	2.1	2.3	2.2	11.6	0.9
3488_at	0.6	2.3	4.2	3.1	3	3.5	0.5	1	0.4	6.9	5.4
3489_f_at	1.3	0.3	0.2	0.1	0.2	6.8	0.2	2.9	1.6	0.5	0.5
3490_f_at	0.5	3.6	0.3	1.3	0.4	3	2.2	3.7	3.6	0.8	2.8
3491_f_at	85.7	32.9	430.7	144.8	52.9	445.5	253.3	347.1	220.7	192.1	151.7
3492_f_at	108.4	91.1	80.5	100.9	124	120.8	189.8	187.8	176.1	157.8	170.5
3493_f_at	644	578.1	415.9	957.3	1052.4	681.3	1006.2	1325.8	1047.2	1312.3	1051.5
3494_f_at	476.3	560.1	546.3	505.8	705	649.9	1263.1	1390.5	1114.3	1034.1	815.8
3495_f_at	3.4	8.1	7.6	3.7	5.3	5.4	9	4.6	6.3	3.9	9.5
3496_f_at	1099.9	1150.2	849	1060.2	1407.7	1345.7	1825.4	2049.9	1498.9	1495.8	1324.7
3497_f_at	1923	1917.1	1793.1	2196.3	2941.7	2128.1	3415.4	3931.2	3162.5	3024.9	2825.9
3498_f_at	2180.2	1775.7	1902.7	2248	2591.6	2435.3	2953.2	3483	2779.7	2884	2423.4
3499_f_at	988.9	1084.6	1054.7	884.1	1187.5	1310.1	1774.6	1932.4	1196.2	1221.6	1094.3
3500_f_at	0.4	0.5	0.6	0.3	0.6	2	1	0.4	0.4	0.8	0.5
3501_f_at	382.1	413	435.5	350.8	565.1	529.3	834.9	904.3	703.9	674.6	557.2
3502_f_at	3287.9	2676.8	3160.3	3800.8	5200.3	3436.9	4522.9	4849.3	4526.6	4879.1	4127
3503_f_at	597.2	515.2	540	562	797.5	800.4	1045.2	1157.7	892.3	984.7	774.3
3504_f_at	345.8	382.4	373.8	333.3	496.3	474.3	761.5	863.7	689	622.4	513.8
3505_s_at	56.7	42.3	48.9	45.3	38.6	66.8	33.7	44	48.9	70.1	52
3506_s_at	197	161.1	216.5	163.4	152.7	229.1	134.7	238.5	261.3	351.5	387
3507_at	11	5.1	14.6	11.8	9.4	16.6	13.7	12.4	6.9	12	12.3
3508_f_at	108.5	63.8	227.2	21.6	42	165.9	93.8	118.6	65	133.9	104.9
3509_f_at	160.6	198	204.3	149.7	195.3	219.8	412.6	435.8	379.6	405.7	434.9
3510_s_at	87.1	136.6	122.7	90.9	110.6	81	98.8	152.9	102.3	160.1	226.2
3511_f_at	1506.9	1020.4	1178.8	1502.5	1438.5	1717.4	2085.2	2123.6	1913.8	1629.7	1525.5
3512_f_at	2382.6	2260.4	2295.2	2600.8	2921.8	2750.5	3272.5	3390.5	2760.2	2748.4	2668.5
3513_f_at	1566.9	1154.3	1311.4	1475.7	1384.8	1765.6	2224.3	2338.6	1856.7	1841.5	1638.8
3514_f_at	127.6	65.2	484.3	93.8	85.9	530.7	135.5	172.5	115.7	177.5	132.2
3515_at	34.8	47	39.7	36.4	44.5	43.3	31.5	50.9	30.3	62.9	44
3516_f_at	1265.4	1114.9	1144.3	1091.1	1358.5	1512.7	1735.4	2148.4	1540.8	1729.9	1395.5
3517_f_at	2073.2	1883.7	2031	2156.7	2450.9	2299.5	2722.4	2759.1	2726.7	2348.7	2321.9
3518_f_at	1027.5	747	977.5	893.5	1006	1450.8	1632.8	2038.6	1769.2	1291.7	1181.3
3519_f_at	2.5	2.5	2.1	0.9	5.8	0.6	1.4	1.7	2.4	5	0.1
3520_s_at	61.8	35	234.4	9.7	27.1	279.6	38	71.7	22.6	50.3	52
3521_i_at	2	0.7	4.5	7.7	0.7	0.5	0.3	0.2	0.2	0.3	0.4
3522_f_at	13.9	13.5	9.8	14.6	15.2	28.7	4	12.5	13.4	20.3	17.2
3523_at	26	31.7	35.8	12.6	19.4	21.3	4.6	19	34.7	22.5	24.6
3524_f_at	644.7	689.4	617.3	818.1	1113.3	770.4	1143.1	1229.2	1148.4	1103.2	926.9
3525_f_at	2628.3	2548.9	2609.3	2833.9	3111	3597.5	3915.4	4627.4	3224.1	3664	3390.3
3526_f_at	2331.3	2484	2767.5	2319.6	2693.1	3153.1	3769	3798	3335.5	3107.2	2676.8
3527_f_at	1138.8	805.5	862.4	1133.8	1153.2	1446.3	1778.5	2149.1	1398.8	1655.6	1477.4
3528_f_at	1208.3	1184.4	1161.8	1173.1	1561.8	1707.5	1960.2	2474.6	1646.6	1724	1569.3
3529_f_at	7363.8	6428.2	7959	7019.5	8202.4	8775.2	8031.9	8265	7899.2	6828	7564.8
3530_f_at	1327.8	1131.5	1294	1157.8	1512.5	1624.7	1878.3	2327.5	1842.2	1682	1531.3
3531_at	3.6	9.5	13.2	3	8	9	7.5	7.5	9.4	6.7	4.7
3532_f_at	2050.7	1337.6	2061.2	1763.5	1982.4	2667.8	2820.6	3071.3	3036.3	2224.7	2113.5
3533_f_at	1487.8	1781.2	1692.9	1535.1	2511.6	1911.1	2399.8	2478.7	2756	1521.8	1660.5
3534_f_at	1600.1	1511.7	1798.5	1447	1857.1	2112.5	2298.9	2769.2	2462.6	1919	1813.5
3535_i_at	16.1	 	0.5	13.4	0.3	1	5.8	7.9	7.1	36.5	24.6
3536_f_at	291.1	438.9	507.1	246.4	443.1	553.1	623.2	682.6	641.7	622.3	693
3537_f_at	232.3	173.5	821.3	204	161.7	1092	205.7	316.3	245.1	212.7	164.5
3538_f_at	61.3	59.9	257.6	27.3	16	186.6	81.1	129.1	99.4	135.6	83.1
3539_f_at	22	54.1	60	44.9	24.9	47.6	55.9	52.5	29.8	44.3	59.4
3540_at	6.7	9.4	11.8	14.7	10.3	3.2	12.4	13.3	18	15.2	25.1
3541_at	41.5	37.5	51.7	39.5	30.8	46.7	37.2	53.1	37	53	46.9
3542_f_at	1999	1870.8	2002.6	2023.8	1792	1986.9	1875.4	2998.2	1954.9	2084.2	1533
3543_s_at	2667.3	735.1	2248.1	2021.1	1010	2924.8	1669.6	2109.7	1701.6	2231.8	1700.1
3544_at	16.6	19.2	17.6	12.4	17.1	6.2	8.5	12	14	8.7	2.9
3545_i_at	7.5	11.3	17.5	0.3	3.7	26.6	6.8	0.2	6.8	15.5	22.4
3546_f_at	5.3	0.7	7.1	1.5	6.1	0.6	0.9	3	1.9	10.6	5.5
3547_f_at	274.4	289.7	273.9	292	384.9	349.2	521.4	644.2	255.5	562	432.9
3548_s_at	150.9	105.8	270.4	108.5	88.5	209.5	83.5	98.1	79.6	169.6	145.8
3549_f_at	0.3	0.4	3.7	5.1	6.3	4.1	2.8	4.1	4	1.2	1.2
3550_i_at	0.1	0.2	0.2	0.3	0.7	0.4	 	 	10.1	2.3	2.3
3551_f_at	1.9	4.1	2.2	5.9	4.8	7.9	5.6	16.8	17.8	15.2	8.3
3552_f_at	2.3	11.6	1	4.9	2.9	4.9	3.6	4.6	7	10.1	18.8
3553_f_at	137.4	156.2	136.3	120	128	156.3	111.5	185.3	176	159.1	165.3
3554_f_at	142.1	173	147.2	188.1	200	160.9	142.6	238.6	207.1	355.1	298.6
3555_s_at	75.2	44.8	51.9	79	50.7	113.4	61.6	100.4	71.4	155.7	110.1
3556_s_at	13.6	12.7	10.5	14.5	25.5	29.8	22.5	18.8	16.7	19.6	13.2
3557_s_at	5	7	0.5	1.4	8.4	3.5	3.2	3.2	5.3	7.8	6.1
3558_f_at	120.4	137	120.4	116.9	133.4	108.3	105.1	166.6	87.7	215.9	139.7
3559_f_at	1758.2	1362.2	1523	1884.5	2146.8	2109.3	2666.5	2848.1	1607.1	2276	2177
3560_at	9.4	9	6	1.8	8.5	20.2	2	8.8	9.2	15.2	11.6
3561_f_at	108.4	45.7	208.4	38	40.6	202.4	121.7	140.6	107.1	160.7	128.8
3562_f_at	193.1	144.9	402.8	248.6	162.3	404.4	146.3	158	213.7	285.3	234
3563_s_at	38.2	12.2	58.2	16.2	2.5	48.8	2.1	21.4	2.2	37.5	29.8
3564_f_at	699.9	988.2	922.9	757.3	1254.9	1013.2	1591.3	1491.8	1360.1	1425	1732.2
3565_at	21.8	15.3	20.1	2.4	9.8	14.6	18.7	26.1	16	33.6	38.3
3566_i_at	2.4	1.6	6.2	5.3	6.4	10.7	5.3	5.3	8.8	14.2	7.8
3567_r_at	7.6	0.2	4.2	0.3	6	0.6	1.6	3.8	0.1	3.1	9.2
3568_f_at	45.9	39.1	41.4	55.6	60.5	57.5	54.1	62.2	66.6	61.8	67.8
3569_at	4.8	22.4	8.3	24	26.9	4.8	26.3	18.2	57.7	49.2	26.8
3570_f_at	26	23.6	36.5	17	19.8	34.6	45.6	68.2	40.9	28.1	29.6
3571_f_at	1067.3	784.3	960.2	1126.9	1189.6	1300.7	1704.3	2102.1	1611.2	1741.5	1374.2
3572_f_at	488.8	407.7	495.8	442.7	544.7	505.3	858.3	737.7	456.4	803.1	591.8
3573_f_at	34.3	48.7	56.7	50.3	51	57.9	30	65.2	37.9	98.8	68.7
3574_f_at	69.2	57.5	199.7	89.1	59.6	307	60.6	128.4	73.9	100.3	57.8
3575_f_at	370.9	522	475.3	352.8	685.3	495.9	875.3	926.8	687.3	919.7	1039.2
3576_f_at	74.6	74.2	75.1	81.5	80	42.2	51.9	87.1	66	135.7	144.8
3577_at	16.2	10.5	12.1	8.1	14.5	14.3	12.6	16.2	14.6	26.6	16.1
3578_f_at	465.1	511.4	488.5	452.2	653.9	576.9	1002.1	1105.4	881.1	789.4	682.4
3579_f_at	2288.3	1796.4	1879.6	2731.1	3045.6	2610.6	3739.3	4147.2	3156.2	3790.5	3497.2
3580_f_at	2009.6	1897.1	2043	1958.1	2556.2	2392.6	3165.9	3498.8	2865.9	2748.9	2503.8
3581_f_at	409	398.9	454.9	393.7	620.8	535.6	920.1	1064.9	723.8	689.3	602
3582_f_at	1059.6	687.8	763.1	1236.3	1486	1297.5	1908	2441.9	1828.8	1738.7	1494.9
3583_i_at	20.9	36.4	29	37.8	41.6	38.8	55.5	57.4	49.8	39.4	50.9
3584_f_at	36.3	23.3	18.5	30.1	36.6	32.3	47.4	52.3	50.7	51.3	55.1
3585_f_at	0.5	0.2	6.4	0.6	0.5	0.9	1.6	0.3	1.3	0.7	0.5
3586_f_at	1506.4	1169.3	1343.7	1485.2	1662.9	1826.8	2516.7	2668.6	1881.8	2066.6	1905.1
3587_f_at	5572.9	4970.7	5486.7	5718.4	5999.3	6335.9	6211.8	6873.1	5251.5	5892.9	5784.4
3588_f_at	5813.8	4400.6	4354.8	5139.5	5776.4	7122.6	6356.2	7321.7	5460.2	5717.2	5529.6
3589_f_at	2461	2422.1	2251	2258.6	2856.4	3135.5	3402.7	3976.6	2651.5	2951.2	2932.5
3590_f_at	1573.5	1143	1450.2	1468.3	1606.1	2132.3	2407.2	2708.4	2057.6	2115	1915.1
3591_f_at	404.1	387.3	562.8	336.5	500.6	621.5	711.9	1046.8	809.9	722.2	565.5
3592_i_at	32.6	5.1	6.4	5.7	3.9	12.2	26.1	2.9	46.5	45.3	34.2
3593_f_at	184.8	174.3	176.8	177.8	247.1	259.6	242.8	311.6	340.3	306.4	331.1
3594_f_at	85.2	41.8	487.6	132.9	55.1	478.8	242.4	357.2	220.6	177.2	124.3
3595_at	0.5	1.5	1.9	1.4	0.6	2.1	1.4	1	0.7	3.9	4.4
3596_f_at	554.5	601.4	703.5	471.5	699	786.7	979.2	1214.4	1066.5	789.9	757
3597_at	13.9	10.9	21	21.4	13.8	3.7	11.1	11.8	16.2	14.7	16.2
3598_f_at	81.8	67.1	126.2	38.1	44.2	117.2	42.7	54.5	44.9	85	113.3
3599_at	0.3	0.4	0.5	0.4	0.4	0.5	0.3	0.4	0.5	0.3	0.4
3600_i_at	0.5	0.7	0.7	0.7	0.7	0.9	0.6	0.8	0.7	0.6	0.8
3601_f_at	0.8	1.1	1	0.7	0.6	6.6	0.7	0.7	0.6	5.9	0.6
3602_at	2	1.9	13	6.2	3.6	14	1.6	3.8	4.7	6	4.4
3603_at	7.2	9.4	19.8	16.6	17.5	9.7	5	3.8	16.8	21.1	17.4
3604_f_at	5.9	2.1	9.5	2.8	2.6	2.9	7.3	1.8	2.9	4.6	2.9
3605_f_at	9.1	7.5	16.2	11.2	18.4	11.2	11.3	21.5	15.7	17.9	19
3606_f_at	1250.9	1149.4	1316.8	1247.1	1508.2	1676.2	1800.2	2380.5	1932.6	1523.9	1532.8
3607_f_at	1846	1608.2	1745	1846.4	1751.9	1989.4	2135.9	2389.6	2470.4	1721.5	1496.6
3608_f_at	1313.4	1154.4	1206.8	1152.7	1456.7	1675.4	1773.4	2303.5	1904.7	1560.6	1393.8
3609_i_at	2.8	0.7	6.9	0.7	9.7	1.1	8	0.6	16.7	9.6	2.1
3610_f_at	7.2	1.3	5.1	1.4	19	2.1	0.8	7.9	5.8	4	10.7
3611_f_at	16.4	22.5	25.2	16.6	12.4	16.2	14.3	16.2	16.2	25.5	35.7
3612_f_at	610.9	568	718	512.5	627.7	933.4	834.2	1105.2	903	802.2	726.1
