ID_REF	GSM1356346	GSM1356347	GSM1356348	GSM1356331	GSM1356332	GSM1356333	GSM1356343	GSM1356344	GSM1356345	GSM1356325	GSM1356326	GSM1356327
1762971_s_at	6.33418	6.51501	6.49228	6.46516	6.61049	6.78412	6.24363	6.72678	6.05904	6.46093	6.58768	6.5645
1762972_s_at	2.35176	2.482	2.47997	2.75216	2.92806	2.46915	2.61149	2.87203	2.76422	2.82512	2.83744	2.67592
1762973_s_at	11.1505	11.1358	11.0993	12.0616	12.0069	11.9075	11.5385	11.3057	11.4059	10.1213	10.873	10.6878
1762974_s_at	5.09659	4.61506	5.24711	5.44214	5.44924	5.28161	5.15724	5.16234	5.35994	5.56062	4.49431	4.39715
1762975_s_at	11.0234	11.144	11.1002	11.8053	11.6369	11.4442	10.932	10.8389	10.9101	11.2184	11.4969	11.3655
1762976_s_at	7.9233	7.7657	7.9407	7.55706	7.51191	7.59863	7.6477	7.88995	7.91453	7.70082	7.57905	7.41014
1762977_s_at	3.15081	3.2211	2.97692	3.39374	3.21052	3.10752	3.04039	2.96513	3.00828	3.01844	3.27454	3.35801
1762978_s_at	14.4279	14.3815	14.2399	15.0999	15.0592	15.0945	9.04747	8.98588	9.05802	7.96433	8.3521	8.4845
1762979_s_at	13.9103	13.968	14.0242	13.03	13.3731	13.2213	13.7614	13.6579	13.8288	13.6329	13.376	13.3449
1762980_s_at	3.93405	4.33147	4.12488	4.06991	4.15998	4.44399	4.12488	3.97505	4.13329	3.9353	4.25013	4.4524
1762981_s_at	8.28052	8.28217	8.17933	9.08491	8.61591	8.64754	8.15631	7.91942	8.05436	8.06335	8.36723	8.32422
1762982_s_at	5.67841	5.35321	5.62245	5.49528	5.60629	5.76593	5.1542	5.51498	5.3454	5.65039	5.22516	5.04973
1762983_s_at	12.81	12.7634	12.7737	13.6441	13.4629	13.5203	13.1049	12.8583	13.0344	13.7874	13.7596	13.7244
1762984_s_at	7.93773	8.10781	8.01434	6.76024	7.34318	6.93982	8.60008	8.32132	8.49344	7.32647	6.90392	6.95825
1762985_s_at	6.6457	6.69452	6.91964	6.47226	6.6285	6.34377	7.20466	7.3093	7.18379	7.57915	7.11722	6.97166
1762986_s_at	7.96377	7.95117	7.99242	7.51767	7.61702	7.18524	8.26381	7.92258	8.19013	7.83269	8.00715	8.18836
1762987_at	5.79741	5.45075	5.59367	4.91622	5.80499	5.35601	5.52291	5.78878	5.86388	5.17308	5.41356	5.45502
1762988_at	8.50231	8.27028	8.65102	7.26708	7.56742	6.83877	8.4152	8.45491	8.52296	8.38077	8.25615	8.09835
1762989_s_at	5.5908	5.61248	5.44353	5.41573	5.46026	5.69813	5.39629	5.84648	5.71216	5.73041	5.72879	5.71297
1762990_s_at	7.74753	7.95909	7.80336	8.17292	8.1421	8.38514	7.80752	7.87557	7.8465	7.82522	8.18654	8.11958
1762991_s_at	5.21757	5.12194	5.23379	5.93191	5.77719	5.18442	5.04976	5.22751	5.57863	5.63203	4.81299	4.70806
1762992_at	5.37427	5.41208	5.20367	5.22733	5.0385	5.76383	5.38803	5.6931	5.37082	5.23818	5.4018	5.2724
1762993_s_at	8.00187	7.87629	8.14411	8.0485	8.08095	7.89808	8.52405	8.12983	8.31078	8.09634	8.2021	8.09341
1762994_s_at	12.1777	12.0745	12.2247	12.2824	12.4171	12.112	12.5291	12.6258	12.4321	12.9097	12.8888	12.8756
1762995_s_at	11.2729	11.2136	11.2687	11.786	11.8537	11.6324	11.5026	11.5146	11.4651	11.5756	11.6008	11.6056
1762996_s_at	4.33455	4.83293	4.58238	4.38903	4.83293	4.81305	4.70915	4.8515	4.69186	4.73528	5.00581	4.83793
1762997_s_at	3.47846	3.42469	4.11589	3.52599	3.94393	3.36304	4.13308	5.0684	4.79741	5.49184	3.74988	3.79617
1762998_s_at	7.54906	7.65466	7.77575	7.48219	7.617	7.8322	7.32854	7.50935	7.34877	7.46302	7.0706	7.39909
1762999_s_at	8.68153	8.61067	8.31977	10.81	10.9775	11.1081	7.66327	7.873	7.7843	8.37512	7.73132	7.76819
1763000_s_at	9.54297	9.04088	9.19821	10.0337	9.52803	10.3044	8.8945	9.17944	9.08411	9.65397	9.44186	9.4482
1763001_s_at	5.20309	5.32978	5.27745	5.22167	5.27039	4.83179	5.2809	4.77005	4.53167	4.66849	5.5198	5.51129
1763002_s_at	7.09979	7.03419	7.17741	8.10157	8.18023	8.02527	7.03419	7.13439	6.95996	7.28301	7.36558	7.28635
1763003_s_at	9.92444	9.9568	9.91593	10.4298	10.6065	10.3909	9.39664	9.56594	9.56156	9.61334	9.65929	9.57951
1763004_s_at	10.552	10.6057	10.5388	11.1383	11.0862	10.9814	10.441	10.5823	10.6203	11.0407	11.0528	11.1193
1763005_at	8.53609	8.55315	8.50364	9.41054	9.27934	9.12085	8.2689	8.28666	8.36946	8.33646	8.25049	8.32399
1763006_s_at	2.67291	2.74864	2.50243	2.67008	2.77625	2.76607	2.58836	2.66852	2.68107	2.45545	2.68913	2.74851
1763007_s_at	12.7672	12.8733	12.9076	12.8868	13.0309	12.8535	12.9537	12.7566	12.78	12.9145	12.9362	12.9294
1763008_s_at	14.2257	14.2604	14.206	14.6183	14.5181	14.509	14.3801	14.4218	14.3611	14.5509	14.5324	14.56
1763009_s_at	5.32655	5.00743	5.23484	5.32004	5.16061	5.44579	5.8435	6.61675	6.26847	7.29581	5.83121	5.89932
1763010_at	6.14663	5.8823	6.53521	5.91164	6.36382	6.10017	6.21085	6.52119	6.33627	7.18993	6.12479	5.83857
1763011_at	7.62296	7.74976	7.54963	9.12186	8.67782	8.87239	7.41075	7.79581	7.53552	7.68839	6.38883	6.44093
1763012_at	5.93595	6.07	6.03495	6.46085	6.08814	6.19427	6.25622	5.60613	5.9128	5.54136	6.57588	6.48758
1763013_at	2.16992	2.26422	2.31322	2.39227	2.31313	2.32358	2.42966	2.3415	2.27426	2.32653	2.57248	2.36292
1763014_s_at	9.3843	9.41366	9.43929	8.83275	9.12634	8.66945	9.36516	9.43063	9.65349	9.3944	9.42773	9.44435
1763015_s_at	7.90662	7.95634	7.96288	8.34386	7.97926	8.06829	8.2466	8.0149	8.28973	7.80779	8.31001	8.29864
1763016_s_at	6.27673	5.98591	6.06402	5.98505	5.84119	6.13644	6.12743	6.27083	6.12492	5.79235	6.43255	6.42274
1763017_s_at	2.89786	3.00203	3.01008	3.29509	3.03471	3.12671	2.95184	3.06148	2.93174	2.95542	3.04617	3.153
1763018_s_at	11.8365	12.0054	12.0129	10.859	11.2521	10.9719	11.8266	11.8577	11.7613	11.4504	11.5623	11.5724
1763019_s_at	11.0383	11.0742	11.0209	10.8879	11.0303	11.0391	10.0109	10.27	10.3119	9.56792	9.70217	9.59216
1763020_s_at	9.17041	9.11044	9.11147	7.67671	8.07113	7.84716	9.02503	9.20825	9.14632	9.17769	9.17474	8.88833
1763021_at	3.64837	3.48528	3.44869	3.73941	3.5503	3.66699	3.5932	3.42957	3.57045	3.46852	3.7812	3.94831
1763022_s_at	10.0397	10.1469	10.1197	11.2842	11.1304	11.0729	9.81895	9.61409	9.9917	10.2514	10.5094	10.3653
1763023_at	3.97118	4.16752	4.19675	3.86292	4.06041	4.06196	3.86391	3.89602	4.03156	3.81776	4.07945	4.35814
1763024_at	3.58004	3.30791	3.58004	3.89948	3.65247	3.58004	3.89337	3.45223	3.40815	3.34777	4.10664	3.48428
1763025_s_at	10.324	10.3414	10.2119	11.1228	10.7824	10.8467	10.0335	9.81709	9.99116	10.2603	10.2233	10.23
1763026_at	4.63146	4.6669	4.61264	4.66541	4.4358	5.09304	4.65464	4.71877	4.29366	4.6476	4.66308	4.70946
1763027_s_at	9.1225	9.11739	9.0954	8.10674	8.74846	8.50792	8.97948	8.90222	8.94771	9.31392	9.02226	9.235
1763028_s_at	4.95411	4.93412	4.86513	5.01154	5.03243	5.07148	4.79665	4.82129	4.99435	4.71166	5.08693	5.15845
1763029_s_at	8.09732	8.03611	8.35734	7.87614	7.92561	7.90708	8.44936	8.82602	8.55537	9.4874	8.92029	8.78458
1763030_s_at	5.15645	4.99279	5.13081	5.45659	5.27479	5.09304	5.60939	5.73209	5.06996	6.26499	5.4962	5.2596
1763031_s_at	12.5183	12.5757	12.6041	12.0558	12.3841	11.8934	12.8061	12.8767	12.7424	12.704	12.8723	12.8011
1763032_s_at	4.178	3.81022	4.37357	5.36788	4.54622	4.57591	3.94357	4.90738	4.45461	5.12671	4.10528	3.74932
1763033_s_at	6.492	6.43792	6.13459	7.44755	7.13993	7.83639	6.38544	6.25774	6.5817	6.77583	6.58743	6.3328
1763034_s_at	11.6637	11.697	11.6786	11.3653	11.65	11.2763	12.3822	12.5053	12.2235	13.244	13.2232	13.251
1763035_at	4.2598	4.48911	4.23062	4.34968	4.27524	4.57486	3.91595	4.28602	4.03951	4.22941	4.24912	4.4526
1763036_s_at	11.0828	11.3875	11.2876	11.8122	11.5974	11.95	11.2175	11.1007	11.1351	11.0802	11.2403	11.4443
1763037_s_at	3.17377	3.81494	3.58912	3.66589	3.86178	3.90118	4.29921	3.74109	3.62073	3.40506	3.47463	3.59538
1763038_s_at	4.26697	3.86906	4.28883	5.48073	4.53821	5.59134	3.5982	3.90925	4.09167	4.31716	3.28321	3.60538
1763039_s_at	10.2226	10.1063	10.168	9.49519	9.67726	9.48816	10.1469	9.95273	10.0874	9.03145	9.13711	9.33551
